Date,country_ID,country_name,governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,_uuid
3/23/2019,YE,Yemen,YE13,Amanat Al Asimah,YE1309,Ath'thaorah,al mentab shop,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,Do_not_know,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,yes,yes,NA,300,300,yes,yes,NA,130,130,yes,yes,NA,100,100,yes,yes,NA,450,450,YE13,Wholesaler,NA,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,Do_not_know,1750,2,3,no,NA,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,560,yes,did_not_answer,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,no,yes,NA,e71df288-bb55-4380-8b1f-35f031ecb08c
3/25/2019,YE,Yemen,YE20,Dhamar,YE2008,Dhamar City,al hamdani shop,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,Vendor_did_not_answer,NA,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,yes,yes,NA,400,400,yes,yes,NA,130,130,yes,yes,NA,100,100,yes,yes,NA,450,450,YE20,Wholesaler,NA,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,Do_not_know,2000,3,3,no,NA,NA,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,586,yes,did_not_answer,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,2b8fa631-38ee-487d-99be-9645e7b3ad5c
3/25/2019,YE,Yemen,YE20,Dhamar,YE2008,Dhamar City,al washli shop,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,Vendor_did_not_answer,NA,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,yes,yes,NA,450,450,yes,yes,NA,120,120,yes,yes,NA,100,100,yes,yes,NA,500,500,YE20,Wholesaler,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,2,Private,Pumping_Station_or_Borehole,no,2000,3,3,no,NA,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,586,yes,did_not_answer,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,901355d4-46de-4cb7-acba-35fa78261b1f
3/27/2019,YE,Yemen,YE13,Amanat Al Asimah,YE1304,Assafi'yah,awlad al jamal shop for food items,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,120,no,NA,NA,NA,NA,yes,yes,NA,100,100,yes,yes,NA,100,100,yes,yes,NA,500,500,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,525,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,yes,no,NA,1cb9120f-c52a-497b-ba74-290415ff3946
3/23/2019,YE,Yemen,YE13,Amanat Al Asimah,YE1309,Ath'thaorah,jamaher shop,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,Vendor_did_not_answer,NA,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,yes,yes,NA,300,300,yes,yes,NA,140,140,yes,yes,NA,100,100,yes,yes,NA,450,450,YE13,Wholesaler,NA,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,Do_not_know,1670,2,3,no,NA,NA,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,560,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,yes,yes,yes,NA,2af863b1-546c-4e47-a1f2-d5d945b6d6b4
3/27/2019,YE,Yemen,YE13,Amanat Al Asimah,YE1306,Al Wahdah,dar al jazeerah shop for food items,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,no,NA,NA,NA,NA,yes,yes,NA,100,100,yes,yes,NA,100,100,yes,yes,NA,600,600,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,525,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,yes,no,NA,8b849a3a-b502-4573-9e91-142fb261feda
3/27/2019,YE,Yemen,YE13,Amanat Al Asimah,YE1304,Assafi'yah,shams shop for food items,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,no,NA,NA,NA,NA,yes,yes,NA,120,120,yes,yes,NA,100,100,yes,yes,NA,600,600,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,525,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,yes,no,NA,64a60b20-c2b7-44f0-a557-60a80e169ad7
3/27/2019,YE,Yemen,YE13,Amanat Al Asimah,YE1303,Az'zal,abd al azeez al qabati shop for food items,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,no,NA,NA,NA,NA,yes,yes,NA,100,100,yes,yes,NA,100,100,yes,yes,NA,650,650,YE13,Wholesaler,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,525,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,yes,no,NA,c46b5bd1-1e73-4213-b415-38b554cd8d49
3/27/2019,YE,Yemen,YE13,Amanat Al Asimah,YE1306,Al Wahdah,Oman shop for food items,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,no,NA,NA,NA,NA,yes,yes,NA,100,100,yes,yes,NA,100,100,yes,yes,NA,500,500,YE13,Wholesaler,5,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,525,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,yes,no,NA,53f4de36-30ed-4e2c-af03-1a56c4d53878
3/23/2019,YE,Yemen,YE23,Sana'a,YE2312,Khwlan,Antar shop,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,Do_not_know,NA,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,no,NA,NA,NA,NA,yes,yes,NA,150,150,yes,yes,NA,100,100,yes,yes,NA,500,500,YE23,Wholesaler,NA,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,2,Private,Pumping_Station_or_Borehole,no,2000,2,3,no,NA,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,560,yes,did_not_answer,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,0e94a128-e617-472f-9869-fdc1aa5ca43a
3/23/2019,YE,Yemen,YE23,Sana'a,YE2312,Khwlan,Maeedh shop,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,Vendor_did_not_answer,NA,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,no,NA,NA,NA,NA,yes,yes,NA,150,150,yes,yes,NA,100,100,yes,yes,NA,500,500,YE23,Wholesaler,NA,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,2000,2,2,no,NA,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,570,yes,did_not_answer,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,0918b4fd-5b03-496d-ae73-ef97d636b240
3/26/2019,YE,Yemen,YE23,Sana'a,YE2302,Arhab,Bait al washr shop,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,450,450,YE26,15,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,no,NA,NA,NA,NA,yes,yes,NA,150,150,yes,yes,NA,100,100,yes,yes,NA,480,480,YE13,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1500,10,20,yes,10000,12000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,587,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,yes,yes,yes,NA,8eddb7f5-1859-41ed-b82f-5aa4123b6efc
3/26/2019,YE,Yemen,YE23,Sana'a,YE2302,Arhab,Bait al washr shop,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,440,440,YE26,10,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,120,no,NA,NA,NA,NA,yes,yes,NA,140,140,yes,yes,NA,100,100,yes,yes,NA,500,500,YE13,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1500,10,20,yes,10000,12000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,587,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,yes,yes,yes,NA,e0e3b333-7228-44fa-8de2-98c2f80e6ae7
3/26/2019,YE,Yemen,YE23,Sana'a,YE2302,Arhab,Bait al washr shop,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,no,NA,NA,NA,NA,YE13,10,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,no,NA,NA,NA,NA,yes,yes,NA,150,150,yes,yes,NA,100,100,yes,yes,NA,520,520,YE13,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1500,10,20,yes,10000,12000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,587,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,yes,yes,yes,NA,c37ad5b6-b6fb-4b2d-b4be-e39c5430115e
3/27/2019,YE,Yemen,YE13,Amanat Al Asimah,YE1303,Az'zal,Al Haj for food supplies,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,no,NA,NA,NA,NA,yes,yes,NA,100,100,yes,yes,NA,100,100,yes,yes,NA,500,500,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,525,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,yes,no,NA,b12b70ff-6606-4d99-ba69-79a948b6980f
3/27/2019,YE,Yemen,YE13,Amanat Al Asimah,YE1303,Az'zal,Al Hardi food supplies,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,no,NA,NA,NA,NA,yes,yes,NA,110,110,yes,yes,NA,100,100,yes,yes,NA,500,500,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,525,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,yes,no,NA,6eb3096b-b46d-4e71-9ea0-1c12cd1f0941
3/26/2019,YE,Yemen,YE23,Sana'a,YE2303,Nihm,Thumah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,no,NA,NA,NA,NA,YE13,14,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,no,NA,NA,NA,NA,yes,yes,NA,150,150,yes,yes,NA,120,120,yes,yes,NA,520,520,YE13,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1300,10,20,yes,8500,10000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,NA,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,NA,road electrical water communication,1,1,1,1,0,NA,no,no,no,no,no,no,NA,b05f72ea-fdb1-4460-a762-f569bfdd532d
3/26/2019,YE,Yemen,YE23,Sana'a,YE2303,Nihm,Thumah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,370,370,yes,yes,NA,450,450,YE13,10,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,no,NA,NA,NA,NA,yes,yes,NA,170,170,yes,yes,NA,100,100,yes,yes,NA,520,520,YE13,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1300,10,20,yes,8500,10000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,NA,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,NA,road electrical water communication,1,1,1,1,0,NA,no,no,yes,yes,yes,yes,NA,52295c9b-3748-4daf-a42e-865f1f57a6f6
3/26/2019,YE,Yemen,YE23,Sana'a,YE2303,Nihm,Thumah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,370,370,yes,yes,NA,450,450,YE13,15,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,no,NA,NA,NA,NA,yes,yes,NA,160,160,yes,yes,NA,100,100,yes,yes,NA,520,520,YE13,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1300,10,20,yes,8500,10000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,NA,yes,dmg_infra_sorrounding move_restriction,0,1,0,1,0,0,NA,road electrical water communication,1,1,1,1,0,NA,no,no,yes,yes,yes,yes,NA,4f5b0df9-f2cb-4393-80f4-50bf7f8b4917
3/26/2019,YE,Yemen,YE23,Sana'a,YE2302,Arhab,Arhab university,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,YE26,10,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,yes,yes,NA,70,70,yes,yes,NA,150,150,yes,yes,NA,90,90,yes,yes,NA,480,480,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1250,8,10,yes,8000,9500,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,587,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,yes,yes,yes,NA,bc0c5d73-3149-4026-9e95-ca429da25f49
3/26/2019,YE,Yemen,YE23,Sana'a,YE2302,Arhab,Arhab university,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,YE18,20,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,110,110,yes,yes,NA,70,70,yes,yes,NA,150,150,yes,yes,NA,100,100,yes,yes,NA,500,500,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1250,8,10,yes,8000,9500,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,587,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,yes,yes,yes,NA,b18508f4-8c4f-450d-8bb0-ce66e3faf7fc
3/26/2019,YE,Yemen,YE23,Sana'a,YE2302,Arhab,Arhab university,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,YE26,12,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,yes,yes,NA,60,60,yes,yes,NA,160,160,yes,yes,NA,90,90,yes,yes,NA,500,500,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,1250,8,10,yes,8000,9500,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,587,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,yes,yes,yes,NA,3157ce57-20f6-4dd8-a8a7-42ba6cf8778f
3/26/2019,YE,Yemen,YE23,Sana'a,YE2301,Hamdan,Jadr,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,YE18,10,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,90,90,yes,yes,NA,50,50,yes,yes,NA,150,150,yes,yes,NA,100,100,yes,yes,NA,480,480,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,900,6,8,yes,6000,7000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,570,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,f2d32500-7645-47c9-8d09-5e273fca9f3a
3/26/2019,YE,Yemen,YE23,Sana'a,YE2301,Hamdan,Jadr,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,YE18,15,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,yes,yes,NA,50,50,yes,yes,NA,150,150,yes,yes,NA,100,100,yes,yes,NA,500,500,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,yes,900,6,8,yes,6000,7000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,570,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,yes,yes,yes,NA,678431c4-370c-4d42-b3e6-9a0e57c61399
