"date_survey","governorate_ID","governorate_name","district_ID","district_name","market_name","type_area","fuel_prices","cash_feasibility_fuel","cash_feasibility_fuel/Cash","cash_feasibility_fuel/Mobile_money","cash_feasibility_fuel/Credit_debit_Card","cash_feasibility_fuel/Prepaid_cards","cash_feasibility_fuel/Credit","cash_feasibility_fuel/Vouchers","cash_feasibility_fuel/Bartering","cash_feasibility_fuel/Other","cash_feasibility_fuel/Do_not_know","Other_cash_feasibility_fuel","sell_petrol","quantity_1L_petrol","quantity_other_petrol","price_petrol","calc_price_petrol","price_diesel_normalised","sell_diesel","quantity_1L_diesel","diesel_quantity_other","price_diesel","calc_price_diesel","price_diesel_normalised_1","fuel_gov_origin","fuel_restock_days_min","fuel_constraints_multiple","fuel_constraints_multiple/Price_inflation","fuel_constraints_multiple/Liquidity_shortage","fuel_constraints_multiple/Shortage_of_demand","fuel_constraints_multiple/Insecurity_and_instability","fuel_constraints_multiple/Supply_shortage","fuel_constraints_multiple/Government_regulations","fuel_constraints_multiple/Transportation_issues","fuel_constraints_multiple/Other_see_next_question","fuel_constraints_multiple/Do_not_know","fuel_constraints_multiple/No_constraints","fuel_constraints_multiple/Vendor_did_not_answer","wash_list","wash_prices","cash_feasibility_wash","cash_feasibility_wash/Cash","cash_feasibility_wash/Mobile_money","cash_feasibility_wash/Credit_debit_Card","cash_feasibility_wash/Prepaid_cards","cash_feasibility_wash/Credit","cash_feasibility_wash/Vouchers","cash_feasibility_wash/Bartering","cash_feasibility_wash/Other","cash_feasibility_wash/Do_not_know","Other_cash_feasibility_wash","sell_bottled_water","quantity_0.75L","bottled_quantity_other","price_bottled_water","calc_price_bottled_water","price_bottled_water_normalised","sell_treated_water","quantity_10L","treated_quantity_other","price_treated_water","calc_price_treated_water","price_treated_water_normalised","sell_soap","quantity_1bar","soap_quantity_specify","price_soap","calc_price_soap","price_soap_normalised","sell_laundry_powder","quantity_100g","laundry_quantity_other","price_laundry_powder","calc_price_laundry","price_laundry_powder_normalised","sell_sanitary_napkins","quantity_10units","napkins_quantity_other","price_sanitary_napkins","calc_price_sanitary","price_sanitary_napkins_normalised","wash_gov_origin","wash_type_supplier","wash_restock_days_min","wash_constraints_multiple","wash_constraints_multiple/Price_inflation","wash_constraints_multiple/Liquidity_shortage","wash_constraints_multiple/Shortage_of_demand","wash_constraints_multiple/Insecurity_and_instability","wash_constraints_multiple/Supply_shortage","wash_constraints_multiple/Government_regulations","wash_constraints_multiple/Transportation_issues","wash_constraints_multiple/Other_see_next_question","wash_constraints_multiple/Do_not_know","wash_constraints_multiple/No_constraints","wash_constraints_multiple/Vendor_did_not_answer","water_trucking_prices","cash_feasibility_water_trucking","cash_feasibility_water_trucking/Cash","cash_feasibility_water_trucking/Mobile_money","cash_feasibility_water_trucking/Credit_debit_Card","cash_feasibility_water_trucking/Prepaid_cards","cash_feasibility_water_trucking/Credit","cash_feasibility_water_trucking/Vouchers","cash_feasibility_water_trucking/Bartering","cash_feasibility_water_trucking/Other","cash_feasibility_water_trucking/Do_not_know","Other_cash_feasibility_water_trucking","capacity_truck","type_owner","type_water","water_chlorinated","cost_cubic_meter","location_source","price_cubic_meter","distance_travelled","distance_price","additional_cost_5","additional_cost_10","constraints_multiple","constraints_multiple/Price_inflation","constraints_multiple/Liquidity_shortage","constraints_multiple/Shortage_of_demand","constraints_multiple/Insecurity_and_instability","constraints_multiple/Supply_shortage","constraints_multiple/Government_regulations","constraints_multiple/Transportation_issues","constraints_multiple/Other_see_next_question","constraints_multiple/Do_not_know","constraints_multiple/No_constraints","constraints_multiple/Vendor_did_not_answer","exchange_rate","exchange_rate_result","further_comments","_uuid"
2019-01-20,"YE17","Hajjah","YE1722","Ku'aydinah","Ku'aydinah Central Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,5.5,"Public","Pumping_Station_or_Borehole","no",3500,10,NA,15,"no",NA,NA,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,"yes",515,NA,"bb693532-39e6-4331-9773-866cce671cd1"
2019-01-20,"YE17","Hajjah","YE1722","Ku'aydinah","Ku'aydinah Central Market","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,350,NA,350,"no",NA,NA,NA,NA,NA,"YE18",2,"Shortage_of_demand Supply_shortage Transportation_issues",0,0,1,0,1,0,1,0,0,0,0,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",515,NA,"993399a1-d9ab-48ec-b4b3-97603bfb78eb"
2019-01-20,"YE17","Hajjah","YE1722","Ku'aydinah","Ku'aydinah Central Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,NA,120,"no",NA,NA,NA,NA,NA,"yes","yes",70,120,137.1428571,137.1428571,"yes","no",110,100,90.90909091,90.90909091,"yes","yes",NA,600,NA,600,"YE18","Wholesaler",2,"Price_inflation Supply_shortage Transportation_issues",1,0,0,0,1,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",515,NA,"f36b665d-2dac-4dff-ba09-f3e8361ba282"
2019-01-21,"YE17","Hajjah","YE1713","Qafl Shamer","Qufl Shamr","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,360,NA,420,"yes","yes",NA,420,NA,420,"YE18",5,"Price_inflation Insecurity_and_instability Government_regulations",1,0,0,1,0,1,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,NA,100,"yes","yes",NA,150,NA,150,"yes","yes",75,120,128,128,"yes","no",110,70,63.63636364,63.63636364,"yes","yes",NA,750,NA,750,"YE17","Wholesaler",3,"Price_inflation Insecurity_and_instability",1,0,0,1,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,5,"Private","Pumping_Station_or_Borehole","no",3300,7,NA,10,"no",NA,NA,"Price_inflation Insecurity_and_instability Transportation_issues",1,0,0,1,0,0,1,0,0,0,0,"yes",520,NA,"7715f80e-b618-4f55-bb27-4e57d367f85c"
2019-01-21,"YE17","Hajjah","YE1713","Qafl Shamer","Qufl Shamr","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,350,NA,420,"yes","yes",NA,420,NA,420,"YE17",3,"Price_inflation Insecurity_and_instability Government_regulations",1,0,0,1,0,1,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,NA,100,"yes","yes",NA,150,NA,150,"yes","yes",75,130,138.6666667,138.6666667,"yes","no",110,70,63.63636364,63.63636364,"yes","yes",NA,800,NA,800,"YE17","Wholesaler",3,"Do_not_know",0,0,0,0,0,0,0,0,1,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,5,"Private","Pumping_Station_or_Borehole","no",3500,10,NA,10,"no",NA,NA,"Price_inflation Insecurity_and_instability Transportation_issues",1,0,0,1,0,0,1,0,0,0,0,"yes",520,NA,"731f8bab-8db3-42f1-817e-7e2356876804"
2019-01-06,"YE17","Hajjah","YE1704","Abs","Shafar  Market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,370,NA,450,"yes","yes",NA,450,NA,450,"YE18",10,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,NA,120,"yes","yes",NA,50,NA,50,"yes","yes",75,160,170.6666667,170.6666667,"yes","yes",NA,100,NA,100,"yes","yes",NA,400,NA,400,"YE17","Wholesaler",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Do_not_know","Water_Spring","no",1500,6,NA,10,"yes",2000,3000,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes",500,NA,"70d3008f-71cd-44f9-abf5-de03d3b8c857"
2019-01-28,"YE17","Hajjah","YE1704","Abs","Shafr","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,345,NA,410,"yes","yes",NA,410,NA,410,"YE18",14,"Price_inflation Supply_shortage Transportation_issues",1,0,0,0,1,0,1,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,NA,100,"yes","yes",NA,50,NA,50,"yes","yes",130,130,80,80,"yes","yes",NA,80,NA,80,"yes","yes",NA,450,NA,450,"YE18","Wholesaler",4,"Price_inflation Supply_shortage Transportation_issues",1,0,0,0,1,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,3,"Private","Pumping_Station_or_Borehole","no",1000,1,NA,3,"no",NA,NA,"Price_inflation Supply_shortage Transportation_issues",1,0,0,0,1,0,1,0,0,0,0,"yes",450,NA,"7210cc2f-16dd-47b1-b91b-b6cc3c16488c"
2019-01-28,"YE17","Hajjah","YE1704","Abs","Shafr","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,345,NA,410,"yes","yes",NA,410,NA,410,"YE18",14,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,NA,100,"yes","yes",NA,50,NA,50,"yes","yes",130,130,80,80,"yes","yes",NA,80,NA,80,"yes","yes",NA,450,NA,450,"YE18","Wholesaler",4,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,3,"Public","Pumping_Station_or_Borehole","no",1000,1,NA,3,"yes",500,1000,"Price_inflation Transportation_issues",1,0,0,0,0,0,1,0,0,0,0,"yes",540,NA,"13d64525-84c0-4e1d-9ea4-40abeb146704"
2019-01-21,"YE17","Hajjah","YE1713","Qafl Shamer","Shamr","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,350,NA,410,"yes","yes",NA,410,NA,410,"YE18",4,"Price_inflation Insecurity_and_instability Government_regulations",1,0,0,1,0,1,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,NA,100,"no",NA,NA,NA,NA,50,"yes","yes",75,120,128,128,"yes","no",200,150,75,75,"yes","yes",NA,750,NA,750,"YE17",NA,3,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,5,"Private","Pumping_Station_or_Borehole","no",3000,8,NA,15,"yes",2500,5000,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,"yes",525,NA,"a5b50b1b-2ec7-4a7c-8003-50e0b01b5251"
2019-01-20,"YE18","Al Hudaydah","YE1801","Az Zuhrah","Al Khamis","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,350,NA,450,"yes","yes",NA,450,NA,450,"YE18",5,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,NA,120,"yes","yes",NA,50,NA,100,"yes","yes",75,160,170.6666667,170.6666667,"yes","yes",NA,100,NA,100,"yes","yes",NA,400,NA,400,"YE18","Wholesaler",5,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Do_not_know","Pumping_Station_or_Borehole","no",1500,10,NA,15,"yes",1500,3000,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes",520,NA,"bc0da42c-ff2b-462e-8486-7ba5709555d6"
2019-01-20,"YE18","Al Hudaydah","YE1820","Al Khawkhah","Al Khokha","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",515,NA,"66e054ec-31c3-4655-a06e-e2bdee7c4a61"
2019-01-20,"YE18","Al Hudaydah","YE1820","Al Khawkhah","Al Khokha","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",541,NA,"2a217f6d-43ff-4781-acf2-2b4a49dc3c4e"
2019-01-20,"YE18","Al Hudaydah","YE1820","Al Khawkhah","Al Khokha","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","no",15,2000,100,100,"no",NA,NA,NA,NA,100,"yes","no",5400,7000,103.7037037,103.7037037,"yes","no",5280,4800,90.90909091,90.90909091,"no",NA,NA,NA,NA,NA,"YE24","Wholesaler",2,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"69dfe068-57b2-4051-9f5b-3cd9cf66cfa5"
2019-01-20,"YE18","Al Hudaydah","YE1820","Al Khawkhah","Al Khokha","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,NA,150,"no",NA,NA,NA,NA,100,"yes","yes",75,150,160,160,"yes","yes",NA,120,NA,120,"no",NA,NA,NA,NA,NA,"YE24","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"d86ef737-ef88-4689-b89e-1264b2c7da64"
2019-01-20,"YE18","Al Hudaydah","YE1820","Al Khawkhah","Al Khokha","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,NA,150,"yes","yes",NA,100,NA,100,"yes","yes",75,130,138.6666667,138.6666667,"yes","yes",NA,110,NA,110,"yes","yes",NA,350,NA,350,"YE24","Wholesaler",2,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"d7343af0-0dda-4776-9691-f3b73f26c2e3"
2019-01-20,"YE18","Al Hudaydah","YE1820","Al Khawkhah","Al Khokha","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,330,NA,340,"yes","yes",NA,340,NA,340,"YE24",2,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"230f964a-eff1-47e3-8857-bf871c7a9fef"
2019-01-20,"YE18","Al Hudaydah","YE1820","Al Khawkhah","Al Khokha","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,320,NA,330,"yes","yes",NA,330,NA,330,"YE19",4,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"3176b535-fe20-4f1d-9406-430cb78af09c"
2019-01-06,"YE18","Al Hudaydah","YE1801","Az Zuhrah","Al Ma'aras","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,368,NA,450,"yes","yes",NA,450,NA,450,"YE18",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,NA,120,"yes","yes",NA,50,NA,50,"yes","yes",75,180,192,192,"yes","yes",NA,120,NA,120,"yes","yes",NA,400,NA,400,"YE18","Vendor",4,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,8,"Private","Pumping_Station_or_Borehole","no",1600,10,NA,11,"yes",2000,4000,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes",500,NA,"f550175f-5422-434c-8424-99b6e3f8dbda"
2019-01-20,"YE18","Al Hudaydah","YE1801","Az Zuhrah","Al Ma'aras","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,350,NA,450,"yes","yes",NA,450,NA,450,"YE18",5,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,NA,120,"yes","yes",NA,50,NA,50,"yes","yes",75,160,170.6666667,170.6666667,"yes","yes",NA,100,NA,100,"yes","yes",NA,400,NA,400,"YE18","Wholesaler",5,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Do_not_know","Water_Spring","no",1500,15,NA,15,"yes",1500,2000,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes",520,NA,"b7d44cf1-4a46-489a-a48d-5f2515ae9247"
2019-01-24,"YE18","Al Hudaydah","YE1813","Al Marawi'ah","Al Maraw'ah","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,345,NA,420,"yes","yes",NA,420,NA,420,"YE18",NA,"Price_inflation Liquidity_shortage Insecurity_and_instability",1,1,0,1,0,0,0,0,0,0,0,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes",NA,85,NA,85,"yes","yes",NA,100,NA,100,"yes","yes",70,70,80,80,"yes","yes",NA,120,NA,120,"yes","yes",NA,400,NA,400,"YE23","Wholesaler",7,"Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage",1,1,0,1,1,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,5,"Private","Pumping_Station_or_Borehole","no",1200,2,NA,5,"yes",8000,16000,"Price_inflation Insecurity_and_instability",1,0,0,1,0,0,0,0,0,0,0,"yes",532,NA,"3c74adc0-f474-4b27-add9-2a2a6ae63e65"
2019-01-28,"YE18","Al Hudaydah","YE1813","Al Marawi'ah","Al Maraw'ah","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,350,NA,420,"yes","yes",NA,420,NA,420,"YE18",6,"Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues",1,1,0,1,0,0,1,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,NA,100,"yes","yes",NA,100,NA,100,"yes","yes",50,50,80,80,"yes","yes",NA,90,NA,90,"yes","yes",NA,650,NA,650,"YE23","Wholesaler",3,"Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues",1,1,0,1,0,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,3,"Private","Pumping_Station_or_Borehole","Do_not_know",1000,6,NA,6,"yes",NA,NA,"Price_inflation Transportation_issues",1,0,0,0,0,0,1,0,0,0,0,"yes",570,NA,"15a484ef-19e1-4b0c-a6ac-ffde60269056"
2019-01-23,"YE18","Al Hudaydah","YE1813","Al Marawi'ah","Al Maraw'ah","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,345,NA,410,"yes","yes",NA,410,NA,410,"YE26",NA,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,NA,150,"yes","yes",NA,100,NA,100,"yes","yes",170,170,80,80,"yes","yes",NA,100,NA,100,"yes","yes",NA,600,NA,600,"YE23","Wholesaler",NA,"Liquidity_shortage",0,1,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,5,"Private","Pumping_Station_or_Borehole","no",1375,NA,NA,10,"yes",1000,2000,"Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues",1,1,0,1,0,0,1,0,0,0,0,"yes",560,NA,"5fdd68eb-4c52-4e20-af06-ec68880cfcd9"
2019-01-22,"YE18","Al Hudaydah","YE1824","Zabid","Al Modn","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,400,NA,400,"no",NA,NA,NA,NA,NA,"YE18",NA,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,NA,150,"no",NA,NA,NA,NA,NA,"yes","yes",100,140,112,112,"yes","yes",NA,140,NA,140,"yes","no",1,400,4000,4000,"YE18","Vendor",NA,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",570,NA,"49d76bdd-bb58-4de0-bffe-12ccc403eddb"
2019-01-22,"YE18","Al Hudaydah","YE1824","Zabid","Al Modn","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,400,NA,400,"no",NA,NA,NA,NA,NA,"YE18",NA,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,NA,150,"no",NA,NA,NA,NA,NA,"yes","yes",100,150,120,120,"yes","yes",NA,140,NA,140,"yes","no",1,400,4000,4000,"YE18","Vendor",NA,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",570,NA,"82272625-e402-40cc-9bba-8056742bd4f3"
2019-01-22,"YE18","Al Hudaydah","YE1824","Zabid","Al Mowaqr market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,400,NA,400,"no",NA,NA,NA,NA,NA,"YE18",NA,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,NA,150,"no",NA,NA,NA,NA,NA,"yes","yes",100,140,112,112,"yes","yes",NA,140,NA,140,"yes","no",1,380,3800,3800,"YE18","Vendor",NA,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",570,NA,"1ca0625c-e8ce-411c-9cdb-ad99aea19b4b"
