Date,country_ID,country_name,governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,_uuid
2019-03-26,YE,Yemen,YE23,Sana'a,YE2302,Arhab,Arhab university,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE26,12,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,60,60,,,yes,yes,,160,160,,,yes,yes,,90,90,,,yes,yes,,500,500,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1250,8,,10,yes,8000,9500,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,587,,no,,,,,,,,,,,,,,,,no,no,yes,yes,yes,yes,,3157ce57-20f6-4dd8-a8a7-42ba6cf8778f
2019-03-26,YE,Yemen,YE23,Sana'a,YE2301,Hamdan,Jadr,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,10,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,90,90,,,yes,yes,,50,50,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,480,480,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,900,6,,8,yes,6000,7000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,570,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,f2d32500-7645-47c9-8d09-5e273fca9f3a
2019-03-26,YE,Yemen,YE23,Sana'a,YE2301,Hamdan,Jadr,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,15,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,50,50,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,900,6,,8,yes,6000,7000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,570,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,yes,yes,,678431c4-370c-4d42-b3e6-9a0e57c61399
2019-03-26,YE,Yemen,YE23,Sana'a,YE2301,Hamdan,Jadr,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,440,440,,,YE18,20,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,60,60,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,900,6,,8,yes,6000,7000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,570,,no,,,,,,,,,,,,,,,,no,no,yes,yes,yes,yes,,4f4491ff-f801-49ea-b787-dd974f42507e
2019-03-25,YE,Yemen,YE13,Amanat Al Asimah,YE1305,As Sabain,Hada,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE13,3,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations,1,0,0,1,1,1,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,500,500,,,YE13,Vendor,1,Price_inflation Liquidity_shortage Insecurity_and_instability Government_regulations Transportation_issues,1,1,0,1,0,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Water_Spring,yes,1500,5,,10,yes,1000,2000,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,560,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,20fcfc85-3f97-44ab-a6e7-4cecb5ea051a
2019-03-27,YE,Yemen,YE32,Socotra,YE3201,Hidaybu,Hadibou,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,230,230,,,yes,yes,,230,230,,,YE24,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,140,140,,,yes,yes,,130,130,,,yes,yes,,650,650,,,YE19,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,800,10,,15,yes,6500,8500,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,560,,no,,,,,,,,,,,,,,,,yes,no,yes,no,no,no,,ba160e8d-d108-422b-ba33-213337e14b90
2019-03-27,YE,Yemen,YE32,Socotra,YE3201,Hidaybu,Hadibou,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,230,230,,,yes,yes,,230,230,,,YE24,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,120,120,,,no,,,,,,,yes,yes,,160,160,,,yes,yes,,140,140,,,yes,yes,,750,750,,,YE19,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,900,10,,16,yes,5600,8500,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,560,,no,,,,,,,,,,,,,,,,yes,no,yes,no,no,no,,70a307a6-737d-4b9f-8f6a-eb8437f3fd74
2019-03-27,YE,Yemen,YE32,Socotra,YE3201,Hidaybu,Hadibou,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,230,230,,,yes,yes,,230,230,,,YE24,5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,140,140,,,no,,,,,,,yes,yes,,160,160,,,yes,yes,,140,140,,,yes,yes,,700,700,,,YE19,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,950,14,,15,yes,6500,9500,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,560,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,c367a2aa-419e-498c-9733-5ced1daefbc2
2019-03-23,YE,Yemen,YE14,Al Bayda,YE1413,Rada',Radaa,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,390,390,,,yes,yes,,450,450,,,YE13,12,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,170,170,,,yes,yes,,200,200,,,yes,yes,,620,620,,,YE18,Vendor,12,Price_inflation Shortage_of_demand Supply_shortage Transportation_issues,1,0,1,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,5000,7,,15,yes,7500,13000,Price_inflation Shortage_of_demand Supply_shortage Transportation_issues,1,0,1,0,1,0,1,0,0,0,0,yes,600,,yes,dmg_infra_market,1,0,0,0,0,0,,road water communication,1,0,1,1,0,,no,no,no,no,no,no,,1f37ddc2-8c20-41b6-b49d-9f357e4414df
2019-03-27,YE,Yemen,YE14,Al Bayda,YE1413,Rada',Radaa al markazi,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,430,430,,,YE18,20,Price_inflation Shortage_of_demand Supply_shortage Transportation_issues,1,0,1,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,130,130,,,yes,yes,,160,160,,,yes,yes,,590,590,,,YE13,Vendor,20,Price_inflation Shortage_of_demand Supply_shortage Transportation_issues,1,0,1,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,yes,4000,5,,8,yes,7500,12000,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,yes,580,,yes,dmg_infra_market dmg_storage move_restriction,1,0,1,1,0,0,,road electrical water communication,1,1,1,1,0,,no,no,no,no,no,no,,513239f5-0217-48bf-a730-0f72d63b2306
2019-03-23,YE,Yemen,YE14,Al Bayda,YE1413,Rada',Radaa al markazi,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,390,390,,,yes,yes,,450,450,,,YE18,7,Price_inflation Shortage_of_demand Supply_shortage Transportation_issues,1,0,1,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,160,160,,,yes,yes,,130,130,,,yes,yes,,180,180,,,yes,yes,,180,180,,,yes,yes,,600,600,,,YE23,Vendor,12,Price_inflation Shortage_of_demand Supply_shortage Transportation_issues,1,0,1,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,5500,7,,12,yes,8500,14000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,600,,yes,dmg_infra_market move_restriction,1,0,0,1,0,0,,road water communication,1,0,1,1,0,,no,no,no,no,no,no,,bf6eaccf-4b04-402b-8161-f96ca3a4ac8b
2019-03-21,YE,Yemen,YE22,Sa'ada,YE2209,Saqayn,Saqayn,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,400,400,,,YE18,8,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,200,200,,,yes,yes,,200,200,,,yes,yes,,600,600,,,YE13,Vendor,8,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,5000,3,,6,yes,8000,12000,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,580,,yes,dmg_infra_market dmg_storage,1,0,1,0,0,0,,road water,1,0,1,0,0,,no,no,no,no,no,no,,29cda066-f54b-48a8-874c-1b5cda4c1e56
2019-03-21,YE,Yemen,YE22,Sa'ada,YE2209,Saqayn,Saqayn,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,380,380,,,yes,yes,,450,450,,,YE18,10,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,250,250,,,yes,yes,,150,150,,,yes,yes,,550,550,,,YE13,Vendor,10,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,5000,5,,9,yes,9000,13000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,560,,yes,dmg_infra_market,1,0,0,0,0,0,,road,1,0,0,0,0,,yes,yes,no,no,no,no,,0ca2c48a-e1b2-42d4-a345-5e5521134838
2019-03-21,YE,Yemen,YE22,Sa'ada,YE2209,Saqayn,Saqayn,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,356,356,,,yes,yes,,450,450,,,YE18,2,Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,0,1,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,80,80,,,yes,yes,,100,100,,,yes,yes,,200,200,,,yes,yes,,550,550,,,YE13,Wholesaler,7,Price_inflation Shortage_of_demand Insecurity_and_instability Transportation_issues,1,0,1,1,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,6000,6,,8,yes,12000,16000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,590,,yes,dmg_infra_market dmg_storage move_restriction,1,0,1,1,0,0,,road water communication,1,0,1,1,0,,no,no,no,no,yes,yes,,f19bcd6c-c4c2-417d-aec7-a79f84dea880
2019-03-24,YE,Yemen,YE12,Abyan,YE1205,Sibah,Sibah,Rural,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,340,340,,,yes,yes,,375,375,,,YE24,25,Liquidity Shortage Shortage of Demand Transportation Issues,0,1,1,0,0,0,1,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,300,720,192,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE30,Wholesaler,10,Liquidity Shortage Shortage of Demand Supply Shortage Transportation Issues,0,1,1,0,1,0,1,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,12,Private,Pumping Station or Borehole,no,2000,,15,20,no,,,Shortage of Demand Supply Shortage Transportation Issues,0,0,1,0,1,0,1,0,0,0,0,yes,545,,no,,,,,,,,,,,,,,,,yes,no,no,no,no,no,,248fc170-9cb2-445c-b854-b1ea340746b2
2019-03-24,YE,Yemen,YE12,Abyan,YE1205,Sibah,Sibah,Rural,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,no,,,,,,,yes,yes,,375,375,,,YE19,25,Liquidity Shortage Shortage of Demand Supply Shortage Transportation Issues,0,1,1,0,1,0,1,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,80,80,,,yes,yes,,550,550,,,YE30,Wholesaler,15,Shortage of Demand Supply Shortage,0,0,1,0,1,0,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,6,Private,Pumping Station or Borehole,no,2500,,12,10,no,,,Liquidity Shortage Shortage of Demand Supply Shortage,0,1,1,0,1,0,0,0,0,0,0,no,,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,yes,,5e034bb2-4f58-4a51-b4aa-aa4428d5a631
2019-03-24,YE,Yemen,YE12,Abyan,YE1205,Sibah,Sibah,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,no,,,,,,,yes,yes,,375,375,,,YE24,30,Price Inflation Liquidity Shortage Shortage of Demand Supply Shortage,1,1,1,0,1,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,300,840,216,,,yes,yes,,80,80,,,yes,yes,,550,550,,,YE30,Wholesaler,12,Liquidity Shortage Shortage of Demand Supply Shortage,0,1,1,0,1,0,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,9,Private,Pumping Station or Borehole,no,2000,,15,15,no,,,Price Inflation Shortage of Demand Supply Shortage,1,0,1,0,1,0,0,0,0,0,0,yes,550,,no,,,,,,,,,,,,,,,,yes,yes,yes,no,yes,yes,,82e7b653-027a-49c1-a9f7-24bce090cef9
2019-03-27,YE,Yemen,YE13,Amanat Al Asimah,YE1303,Az'zal,Al Jalaa supermarket,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,100,100,,,yes,yes,,90,90,,,yes,yes,,500,500,,,YE13,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,525,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,9b8520a9-22b7-4bce-a9f1-3a9268e50dc1
2019-03-25,YE,Yemen,YE18,Al Hudaydah,YE1826,At Tuhayat,At Tuhayat al am market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,420,420,,,no,,,,,,,YE18,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,no,,,,,,,yes,yes,,120,120,,,yes,no,4800,5760,120,,,yes,yes,,400,400,,,YE24,Vendor,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,371a5c9a-3149-404e-afbf-5d83bee73980
2019-03-25,YE,Yemen,YE18,Al Hudaydah,YE1826,At Tuhayat,At Tuhayat al am market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,20,8000,400,,,yes,no,20,6800,340,,,YE15,4,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Do_not_know,0,0,0,0,0,0,0,0,1,,no,,,,,,,no,,,,,,,yes,no,900,1440,128,,,yes,no,4800,5760,120,,,yes,no,240,8640,360,,,YE15,Wholesaler,4,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,293db04b-ed04-4a7f-9a5c-551d35d8f286
2019-03-25,YE,Yemen,YE18,Al Hudaydah,YE1826,At Tuhayat,At Tuhayat al am market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,420,420,,,yes,yes,,410,410,,,YE24,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,130,130,,,yes,yes,,130,130,,,yes,yes,,400,400,,,YE24,Vendor,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,28ccac22-f0cf-4266-88a0-63da063a3fb3
2019-03-25,YE,Yemen,YE15,Taizz,YE1514,Ash Shamayatayn,Al Turba market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,400,400,,,YE25,1,Liquidity_shortage Transportation_issues,0,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,110,110,,,yes,no,110,100,91,,,no,,,,,,,YE24,Wholesaler,2,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,2.5,Private,Pumping_Station_or_Borehole,no,4400,1,,10,yes,16000,18000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,582,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,yes,no,yes,yes,yes,yes,,f744ce84-c6c8-46db-9d27-4c407836b3d6
2019-03-25,YE,Yemen,YE15,Taizz,YE1514,Ash Shamayatayn,Al Turba market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,400,400,,,YE25,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,75,75,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,no,5280,4800,91,,,no,,,,,,,YE24,Wholesaler,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,583,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,yes,yes,no,no,,0a65e046-3f74-4852-a84d-ecd23e2ae2b2
2019-03-25,YE,Yemen,YE15,Taizz,YE1514,Ash Shamayatayn,Al Turba market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,390,390,,,YE25,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,110,110,,,yes,no,700,450,64,,,yes,yes,,450,450,,,YE15,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,no,no,yes,yes,no,no,,35015396-b19b-4a2e-8f2f-724abaea41cb
2019-03-25,YE,Yemen,YE18,Al Hudaydah,YE1824,Zabid,Al Turba market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,no,,,,,,,YE18,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,no,,,,,,,yes,yes,,110,110,,,yes,yes,,110,110,,,yes,yes,,350,350,,,YE18,Vendor,15,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,565,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,aa568e98-c430-4e7a-8927-0b315e9914cf
2019-03-18,YE,Yemen,YE21,Shabwah,YE2114,Habban,Al Jawl market,Rural,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,335,335,,,yes,yes,,360,360,,,YE19,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,no,8,600,750,,,YE19,Wholesaler,1,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,3750,2,,6,yes,2000,3000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,yes,580,,yes,dmg_infra_market,1,0,0,0,0,0,,electrical,0,1,0,0,0,,yes,yes,yes,yes,yes,yes,,6cbbc5d8-e4af-4dcb-b348-86fb64bc698d
