date_survey,governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,further_comments,_uuid
1/23/2019,YE21,Shabwah,YE2114,Habban,Al Jawl,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,310,NaN,,,yes,yes,,310,NaN,,,YE19,4,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,80,130,130,,,yes,yes,,120,NaN,,,yes,yes,,500,NaN,,,YE21,Vendor,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Public,Pumping_Station_or_Borehole,no,2750,3,,6,yes,15000,17000,Liquidity_shortage Shortage_of_demand,0,1,1,0,0,0,0,0,0,0,0,yes,560,,c04c42f9-f555-4234-b360-c4a2e3b3a2b0
1/23/2019,YE23,Sana'a,YE2301,Hamdan,Al Arah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,,,yes,yes,,420,NaN,,,YE18,6,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,75,150,160,,,yes,yes,,110,NaN,,,yes,yes,,550,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,800,6,,8,yes,6000,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,,c793f4e9-9c2f-409e-9e81-232c2370cc5d
1/23/2019,YE23,Sana'a,YE2301,Hamdan,Al Arah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,NaN,,,yes,yes,,450,NaN,,,YE13,3,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,75,150,160,,,yes,yes,,120,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,800,6,,8,yes,6000,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,,31201bbc-3682-42e0-8634-3a694ce084d7
1/23/2019,YE23,Sana'a,YE2301,Hamdan,Al Arah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,,,yes,yes,,450,NaN,,,YE18,6,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,75,160,170.6666667,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,800,6,,8,yes,6000,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,,bd06ac6b-25a8-410e-bae1-a244eb689d9a
1/23/2019,YE23,Sana'a,YE2301,Hamdan,Jadr,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,,,yes,yes,,410,NaN,,,YE18,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,60,NaN,,,yes,yes,75,130,138.6666667,,,yes,yes,,100,NaN,,,yes,yes,,450,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,800,5,,8,yes,6000,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,,833edb4c-4b28-4bf3-956f-ac733f2849db
1/23/2019,YE23,Sana'a,YE2301,Hamdan,Jadr,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,,,yes,yes,,410,NaN,,,YE18,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,50,NaN,,,yes,yes,75,150,160,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,800,5,,8,yes,6000,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,565,,5e855fa1-45aa-425c-8e90-4e97d5643ace
1/21/2019,YE18,Al Hudaydah,YE1819,Hays,Hais,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,340,NaN,,,yes,yes,,340,NaN,,,YE19,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,fce34a24-d8fe-4e64-a8f4-bce5c0ebe171
1/21/2019,YE18,Al Hudaydah,YE1819,Hays,Hais,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,340,NaN,,,yes,yes,,340,NaN,,,YE24,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,b7ee2cec-7cee-46de-bd03-66d21bc162b4
1/21/2019,YE18,Al Hudaydah,YE1819,Hays,Hais,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,564,,7be4efde-c2ae-4f7e-b541-5d9da89643fb
1/21/2019,YE18,Al Hudaydah,YE1819,Hays,Hais,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,054c1b95-3724-4d41-8641-a2da57cc03cb
1/21/2019,YE18,Al Hudaydah,YE1819,Hays,Hais,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1667,1,,2,no,,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,8e7fdbaf-f06b-422a-8ef4-5607d61723cc
1/21/2019,YE18,Al Hudaydah,YE1819,Hays,Hais,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,1500,3,,5,no,,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,b8855994-4c93-433c-a55e-011772e0b752
1/21/2019,YE18,Al Hudaydah,YE1819,Hays,Hais,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,3.8,Private,Pumping_Station_or_Borehole,no,1316,1,,3,no,,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,0fbabf6f-2bf3-45c8-be47-1e2b38069f06
1/21/2019,YE18,Al Hudaydah,YE1819,Hays,Hais,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,no,,,,,,,yes,yes,75,130,138.6666667,,,yes,yes,,120,NaN,,,yes,yes,,250,NaN,,,YE24,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,79b3d19d-a849-496a-b93b-333361476f7c
1/21/2019,YE18,Al Hudaydah,YE1819,Hays,Hais,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,150,NaN,,,yes,yes,75,120,128,,,yes,no,110,120,109.0909091,,,yes,yes,,300,NaN,,,YE24,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,2cad584e-7c61-4f1e-b9e6-9245d12183ab
1/21/2019,YE18,Al Hudaydah,YE1819,Hays,Hais,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,1900,95,,,yes,yes,,100,NaN,,,yes,no,5400,7000,103.7037037,,,yes,no,5200,4700,90.38461538,,,yes,no,240,7800,325,,,YE24,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,1cd32b6b-5aee-4a0f-8718-a8cc3e04906f
1/22/2019,YE32,Socotra,YE3201,Hidaybu,Hadibou,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,NaN,,,yes,yes,,290,NaN,,,YE24,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,100,NaN,,,yes,yes,100,120,96,,,yes,yes,,110,NaN,,,yes,yes,,600,NaN,,,YE19,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,1000,3,,3,no,,,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,510,,cf363ad9-e981-4eea-93b5-32ef1e8409f4
1/22/2019,YE32,Socotra,YE3201,Hidaybu,Hadibou,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,230,NaN,,,yes,yes,,310,NaN,,,YE24,4,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,120,NaN,,,yes,yes,100,100,80,,,yes,yes,,100,NaN,,,yes,yes,,600,NaN,,,YE19,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,yes,1300,4,,4,yes,8000,12500,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,520,,d9459955-9617-4698-a638-a33d878ba51d
1/22/2019,YE32,Socotra,YE3201,Hidaybu,Hadibou,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,250,NaN,,,yes,yes,,300,NaN,,,YE24,4,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,130,NaN,,,yes,yes,100,145,116,,,yes,yes,,115,NaN,,,yes,yes,,580,NaN,,,YE19,Wholesaler,3,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,1200,3,,3,yes,8500,10000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,520,,ec9e0261-a903-4678-946a-b21b528c318d
1/23/2019,YE29,Amran,YE2912,Jabal Iyal Yazid,Bair Ayedh Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,,,yes,yes,,410,NaN,,,YE18,5,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,2698fcc4-6bbd-418f-81f2-1f83ab7df267
1/23/2019,YE29,Amran,YE2912,Jabal Iyal Yazid,Bair Ayedh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,110,NaN,,,yes,yes,,500,NaN,,,yes,yes,70,120,137.1428571,,,yes,no,110,100,90.90909091,,,yes,yes,,600,NaN,,,YE23,Wholesaler,2,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,4b34c91a-fcc2-4ef9-ada3-0b1e2a8e026a
1/23/2019,YE29,Amran,YE2912,Jabal Iyal Yazid,Bair Ayedh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,12,Private,Pumping_Station_or_Borehole,Do_not_know,1000,5,,10,yes,12000,14000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,,29eed02a-f8ea-45a2-9029-09ca45ae852a
1/23/2019,YE29,Amran,YE2912,Jabal Iyal Yazid,Bair Ayedh Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,,,yes,yes,,410,NaN,,,YE18,5,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,3a8d0551-2ecf-4fe1-a259-728f014f1781
1/23/2019,YE29,Amran,YE2912,Jabal Iyal Yazid,Bair Ayedh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,500,NaN,,,yes,yes,70,120,137.1428571,,,yes,no,110,100,90.90909091,,,yes,yes,,550,NaN,,,YE23,Wholesaler,2,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,11d961de-2c27-4194-bc1e-ee51941692b4
1/23/2019,YE12,Abyan,YE1211,Khanfir,Al Husn,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,100,NaN,,,yes,yes,80,120,120,,,yes,yes,,100,NaN,,,yes,yes,,450,NaN,,,YE12,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,0f954da7-e288-4ac1-be8b-e4ac4224b5a5
1/23/2019,YE12,Abyan,YE1211,Khanfir,Al Husn,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,275,NaN,,,yes,yes,,310,NaN,,,YE24,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,100,NaN,,,yes,yes,80,100,100,,,yes,no,110,100,90.90909091,,,yes,yes,,450,NaN,,,YE12,Wholesaler,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,029c4817-44d4-48ac-8cc3-f81f23aef58b
1/23/2019,YE12,Abyan,YE1211,Khanfir,Al Husn,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,130,NaN,,,yes,yes,,100,NaN,,,yes,yes,80,150,150,,,yes,yes,,70,NaN,,,yes,yes,,500,NaN,,,YE24,Vendor,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,ae907ab7-cc78-4ed4-8ce6-c74f53132aa8
1/23/2019,YE12,Abyan,YE1211,Khanfir,Al Kod,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,100,NaN,,,yes,no,80,170,170,,,yes,yes,,100,NaN,,,yes,yes,,550,NaN,,,YE12,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,7dcbdde2-1696-4f70-9b90-91ae2178be79
1/23/2019,YE12,Abyan,YE1211,Khanfir,Al Kod,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,285,NaN,,,yes,yes,,215,NaN,,,YE24,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,50,NaN,,,yes,yes,80,100,100,,,yes,yes,,80,NaN,,,yes,yes,,600,NaN,,,YE12,Wholesaler,10,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,a322f940-6381-4403-9808-63464c544e96
1/23/2019,YE12,Abyan,YE1211,Khanfir,Al Kod,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,70,NaN,,,yes,yes,80,150,150,,,yes,no,110,150,136.3636364,,,yes,yes,,500,NaN,,,YE12,,5,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,35693fe5-61c8-4faa-9a18-ab9f76ff92d8
1/23/2019,YE12,Abyan,YE1211,Khanfir,Al Makhzan,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,80,NaN,,,yes,yes,80,140,140,,,yes,yes,,70,NaN,,,yes,yes,,450,NaN,,,YE12,Wholesaler,8,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,01cf7824-f9b0-4173-ba9a-e6eac1ae9715
1/23/2019,YE12,Abyan,YE1211,Khanfir,Al Makhzan,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,100,NaN,,,yes,yes,80,130,130,,,yes,yes,,80,NaN,,,yes,yes,,550,NaN,,,YE12,Wholesaler,7,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,5f58b1ee-dd36-48e7-aea6-33a3de14dbcd
1/23/2019,YE12,Abyan,YE1211,Khanfir,Al Msaimeer,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,70,NaN,,,yes,yes,80,120,120,,,yes,yes,,90,NaN,,,yes,yes,,450,NaN,,,YE12,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,5d7ad843-ea86-482e-a540-89703579c3a8
1/23/2019,YE12,Abyan,YE1211,Khanfir,Al Msaimeer,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,70,NaN,,,yes,yes,80,100,100,,,yes,yes,,80,NaN,,,yes,yes,,450,NaN,,,YE12,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,5814c2ab-ea6c-4a10-bcfb-5412e35577db
1/23/2019,YE12,Abyan,YE1211,Khanfir,Al Msaimeer,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,285,NaN,,,yes,yes,,315,NaN,,,YE24,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,110,NaN,,,yes,yes,,100,NaN,,,yes,yes,80,120,120,,,yes,yes,,90,NaN,,,yes,yes,,500,NaN,,,YE12,,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,48a3a42a-0b2e-4d5a-a2cb-0414f05346c9
1/23/2019,YE12,Abyan,YE1211,Khanfir,Al Msaimeer,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,80,NaN,,,yes,no,80,120,120,,,yes,yes,,90,NaN,,,no,,,,,,,YE12,Vendor,,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,2deb7918-f877-41a8-8379-84dc627e8525
1/23/2019,YE12,Abyan,YE1211,Khanfir,Batees,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,100,NaN,,,yes,yes,80,150,150,,,yes,yes,,100,NaN,,,yes,no,1,500,5000,,,YE12,,,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,5e03f048-76c3-43ed-bcab-472c6d8fa273
1/23/2019,YE12,Abyan,YE1211,Khanfir,Batees,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,100,NaN,,,yes,yes,80,150,150,,,yes,yes,,100,NaN,,,yes,no,1,500,5000,,,,Vendor,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,dcf7a02e-3c8d-41e0-be6b-5945497b3cde
