start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_diesel_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,_uuid,_submission_time,_index
2019-01-24T19:45:53.513+03:00,2019-01-24T20:20:16.358+03:00,2019-01-24,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-01-24,?????,TYF,,YE15,Taizz,YE1509,Mashra'a Wa Hadnan,????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash Mobile_money Credit,1,1,0,0,1,0,0,0,0,,yes,no,15,1900,95,95,,no,,,,,0,,yes,no,6120,6200,81.04575163,81.04575163,,yes,no,4800,4600,95.83333333,95.83333333,,no,,,,,,,YE24,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,14,Private,Pumping_Station_or_Borehole,no,10000,500,,30000,yes,22000,30000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,?????? ?????? ??? ????? ????????? ??? ??? ????? ??????? ???? ???? ??????? ????? ??? ?????? ???? ?? ?????? ??????? ???? ????? ???????? ?????? ????????? ????? ??????????,54ca476c-affb-483d-9320-b5b53c800562,2019-01-24T17:20:19,212
2019-01-24T21:51:24.588+03:00,2019-01-24T21:55:09.114+03:00,2019-01-24,ee.humanitarianresponse.info:OVEiwsayOGtp1NPs,2019-01-24,?????,TYF,,YE15,Taizz,YE1509,Mashra'a Wa Hadnan,???? ??? ????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,yes,yes,,150,NaN,150,,no,,,,,0,,yes,no,85,110,103.5294118,103.5294118,,yes,yes,,100,NaN,100,,yes,yes,,500,NaN,500,,YE15,Vendor,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,cedf35d2-a32b-471c-8c27-f4ee793dca39,2019-01-24T18:55:14,213
2019-01-24T21:42:52.582+03:00,2019-01-24T21:57:08.643+03:00,2019-01-24,ee.humanitarianresponse.info:hToKhjLIVYCTdanp,2019-01-23,???? ???????,ROC,,YE15,Taizz,YE1506,Dhubab,????? ??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,NaN,350,,yes,yes,,350,NaN,350,,YE24,3,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,NaN,170,,yes,yes,,130,NaN,130,,yes,yes,100,150,120,120,,yes,yes,,100,NaN,100,,yes,yes,,600,NaN,600,,YE24,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2500,10,,20,yes,13000,18000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,560,,,82de9adb-a748-4a6f-9733-217f17f3babb,2019-01-24T18:58:21,214
2019-01-24T21:56:56.687+03:00,2019-01-24T21:59:27.769+03:00,2019-01-24,ee.humanitarianresponse.info:OVEiwsayOGtp1NPs,2019-01-24,?????,TYF,,YE15,Taizz,YE1509,Mashra'a Wa Hadnan,???? ??? ????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,130,,no,,,,,0,,yes,yes,85,120,112.9411765,112.9411765,,yes,yes,,110,NaN,110,,no,,,,,,,YE15,Vendor,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,31d3171e-23bc-47c3-b941-e332e9c4341a,2019-01-24T18:59:31,215
2019-01-24T21:58:22.278+03:00,2019-01-24T22:21:35.012+03:00,2019-01-24,ee.humanitarianresponse.info:hToKhjLIVYCTdanp,2019-01-23,???? ???????,ROC,,YE15,Taizz,YE1506,Dhubab,????? ??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,320,NaN,350,,yes,yes,,350,NaN,350,,YE24,3,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,120,,yes,yes,,150,NaN,150,,yes,yes,100,140,112,112,,yes,yes,,100,NaN,100,,yes,yes,,550,NaN,550,,YE24,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,5000,10,,20,yes,13000,25000,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,560,,,30eae20a-4f1f-4fcb-b086-8f7df4902b2e,2019-01-24T19:25:48,216
2019-01-24T22:09:33.121+03:00,2019-01-24T22:26:08.164+03:00,2019-01-24,ee.humanitarianresponse.info:OVEiwsayOGtp1NPs,2019-01-24,?????,TYF,,YE15,Taizz,YE1509,Mashra'a Wa Hadnan,???? ??? ????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash Mobile_money Credit,1,1,0,0,1,0,0,0,0,,yes,yes,,150,NaN,150,,yes,yes,,100,NaN,100,,no,,,,,,,yes,yes,,120,NaN,120,,no,,,,,,,YE15,Vendor,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,0b46ab06-0372-488c-b8bc-5fc658f8ccab,2019-01-24T19:26:12,217
2019-01-24T22:27:30.811+03:00,2019-01-24T22:43:14.004+03:00,2019-01-24,ee.humanitarianresponse.info:OVEiwsayOGtp1NPs,2019-01-24,?????,TYF,,YE15,Taizz,YE1509,Mashra'a Wa Hadnan,???? ??? ????,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,325,NaN,325,,yes,yes,,325,NaN,325,,YE25,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,no,15,2150,107.5,107.5,,no,,,,,0,,yes,no,6120,7500,98.03921569,98.03921569,,yes,no,4800,4600,95.83333333,95.83333333,,yes,no,18,1100,611.1111111,611.1111111,,YE15,Wholesaler,3,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,10,Private,Pumping_Station_or_Borehole,no,7000,1,,30,yes,12000,17000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,544,,????? ????? ???????? ????? ??????? ???? ??? ???????,05fe1d39-a45d-4826-9411-3fec0d0be8d4,2019-01-24T19:43:18,218
2019-01-24T22:38:12.316+03:00,2019-01-24T22:45:01.271+03:00,2019-01-24,ee.humanitarianresponse.info:hToKhjLIVYCTdanp,2019-01-23,???? ?????,ROC,,YE15,Taizz,YE1506,Dhubab,??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,320,NaN,350,,yes,yes,,350,NaN,350,,YE24,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,110,NaN,110,,yes,yes,,150,NaN,150,,yes,yes,100,100,80,80,,yes,yes,,120,NaN,120,,yes,yes,,600,NaN,600,,YE24,Wholesaler,4,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,2000,15,,20,yes,2500,3000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,560,,,fd0bafef-7c53-4687-8106-04422a06534e,2019-01-24T19:45:12,219
2019-01-24T22:39:58.020+03:00,2019-01-24T22:53:57.744+03:00,2019-01-24,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-01-24,?????,TYF,,YE15,Taizz,YE1509,Mashra'a Wa Hadnan,???? ??? ????,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,325,NaN,325,,yes,yes,,325,NaN,325,,YE25,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash Mobile_money Credit,1,1,0,0,1,0,0,0,0,,yes,no,15,2200,110,110,,no,,,,,0,,yes,no,6120,6500,84.96732026,84.96732026,,yes,no,4800,4600,95.83333333,95.83333333,,no,,,,,,,YE15,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash Mobile_money Credit,1,1,0,0,1,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,4000,2,,25,yes,10000,17000,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,yes,543,,,9a9d8417-f665-47bd-b431-5bc4e580ed41,2019-01-24T19:54:18,220
2019-01-24T22:45:11.965+03:00,2019-01-24T22:55:44.739+03:00,2019-01-24,ee.humanitarianresponse.info:hToKhjLIVYCTdanp,2019-01-23,???? ????,ROC,,YE15,Taizz,YE1518,Al Qahirah,??? ??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,NaN,350,,yes,yes,,350,NaN,350,,YE24,,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,130,,yes,yes,,150,NaN,150,,yes,yes,100,100,80,80,,yes,yes,,140,NaN,140,,yes,yes,,550,NaN,550,,YE24,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,3000,4,,10,yes,14000,17000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,560,,,ff03de9c-c85d-4239-8e88-799a23e2f4cf,2019-01-24T19:55:50,221
2019-01-24T22:55:49.653+03:00,2019-01-24T23:03:44.570+03:00,2019-01-24,ee.humanitarianresponse.info:hToKhjLIVYCTdanp,2019-01-23,???? ????,ROC,,YE15,Taizz,YE1519,Salh,??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,NaN,350,,yes,yes,,350,NaN,350,,YE24,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,120,,yes,yes,,130,NaN,130,,yes,yes,100,110,88,88,,yes,yes,,90,NaN,90,,yes,yes,,550,NaN,550,,YE24,Wholesaler,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,15,,20,yes,10000,14000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,560,,,d5f90f36-f205-4703-85ee-02fccfd1fe29,2019-01-24T20:03:47,222
2019-01-24T22:54:24.561+03:00,2019-01-24T23:03:25.605+03:00,2019-01-24,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-01-24,?????,TYF,,YE15,Taizz,YE1509,Mashra'a Wa Hadnan,???????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,NaN,150,,yes,yes,,100,NaN,100,,yes,yes,85,120,112.9411765,112.9411765,,yes,yes,,100,NaN,100,,no,,,,,,,YE15,Vendor,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,a9a9dd29-df13-454d-b4e4-81c144c0e58d,2019-01-24T20:04:42,223
2019-01-24T23:04:43.472+03:00,2019-01-24T23:10:57.857+03:00,2019-01-24,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-01-24,?????,TYF,,YE15,Taizz,YE1509,Mashra'a Wa Hadnan,???????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,NaN,150,,yes,yes,,120,NaN,120,,yes,yes,85,120,112.9411765,112.9411765,,yes,yes,,120,NaN,120,,yes,yes,,500,NaN,500,,YE15,Vendor,1,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,7b1b44e5-0ffd-4eda-8601-8df3f1dd661f,2019-01-24T20:11:26,224
2019-01-24T23:11:24.033+03:00,2019-01-24T23:16:12.942+03:00,2019-01-24,ee.humanitarianresponse.info:OVEiwsayOGtp1NPs,2019-01-24,?????,TYF,,YE15,Taizz,YE1509,Mashra'a Wa Hadnan,???????,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,325,NaN,325,,yes,yes,,325,NaN,325,,YE25,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,NaN,150,,yes,yes,,120,NaN,120,,yes,yes,85,200,188.2352941,188.2352941,,yes,yes,,120,NaN,120,,yes,yes,,500,NaN,500,,YE15,Vendor,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,??????? ???????? ?? ??? ??????? ????? ??? ???????? ?????? ????? ???? ???? ??? ?????? ????,a721e139-b65e-4104-960a-a06474859020,2019-01-24T20:16:20,225
2019-01-24T23:04:43.472+03:00,2019-01-24T23:16:23.270+03:00,2019-01-24,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-01-24,?????,TYF,,YE15,Taizz,YE1509,Mashra'a Wa Hadnan,???????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,NaN,150,,yes,yes,,120,NaN,120,,yes,yes,85,120,112.9411765,112.9411765,,yes,yes,,120,NaN,120,,yes,yes,,500,NaN,500,,YE15,Vendor,1,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,7b1b44e5-0ffd-4eda-8601-8df3f1dd661f,2019-01-24T20:17:04,226
2019-01-24T23:17:58.237+03:00,2019-01-24T23:25:12.609+03:00,2019-01-24,ee.humanitarianresponse.info:OVEiwsayOGtp1NPs,2019-01-24,?????,TYF,,YE15,Taizz,YE1509,Mashra'a Wa Hadnan,???????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,1600,80,80,,no,,,,,0,,yes,no,1020,1300,101.9607843,101.9607843,,yes,no,4800,4600,95.83333333,95.83333333,,yes,yes,,600,NaN,600,,YE24,Wholesaler,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,???????? ????? ????? ?????? ?? ??? ??????? ????? ?????? ?? ?????? ?? ??? ??????? ??? ??? ??????? ?????? ???? ??????? ?????? ??? ???????? ?????? ?? ?????? ?????? ?????? ???????,3b00e8f7-845a-4da7-aa66-e166fa80f6bc,2019-01-24T20:25:22,227
2019-01-24T23:18:59.955+03:00,2019-01-24T23:36:14.899+03:00,2019-01-24,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-01-24,?????,TYF,,YE15,Taizz,YE1509,Mashra'a Wa Hadnan,???????,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,325,NaN,325,,yes,yes,,325,NaN,325,,YE25,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash Mobile_money Credit,1,1,0,0,1,0,0,0,0,,yes,no,15,1550,77.5,77.5,,no,,,,,0,,yes,no,6120,6900,90.19607843,90.19607843,,yes,no,4800,4600,95.83333333,95.83333333,,yes,no,160,6600,412.5,412.5,,,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,,b8791ab9-e9bf-451c-8a61-fde7a10fe795,2019-01-24T20:36:18,228
2019-01-24T23:36:19.828+03:00,2019-01-24T23:44:39.888+03:00,2019-01-24,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-01-24,?????,TYF,,YE15,Taizz,YE1509,Mashra'a Wa Hadnan,???????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,no,15,1700,85,85,,no,,,,,0,,yes,no,6120,6800,88.88888889,88.88888889,,yes,no,4800,3400,70.83333333,70.83333333,,no,,,,,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,5000,2,,30,yes,12000,14000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,??? ???????,18a38a7e-ee44-42de-acbb-66750fba23c9,2019-01-24T20:45:44,229
2019-01-24T23:45:45.917+03:00,2019-01-24T23:51:32.797+03:00,2019-01-24,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2019-01-24,?????,TYF,,YE15,Taizz,YE1509,Mashra'a Wa Hadnan,???????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,,yes,yes,,100,NaN,100,,yes,yes,85,130,122.3529412,122.3529412,,yes,yes,,100,NaN,100,,yes,yes,,450,NaN,450,,YE24,Vendor,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,3.2,Private,Water_Spring,no,1350,2,,51,yes,6000,10000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,,,,31aa52cb-d073-4423-961f-b9243de6a28d,2019-01-24T20:52:09,230
2019-01-25T00:04:01.725+03:00,2019-01-25T00:08:36.205+03:00,2019-01-25,ee.humanitarianresponse.info:OVEiwsayOGtp1NPs,2019-01-25,?????,TYF,,YE15,Taizz,YE1509,Mashra'a Wa Hadnan,???????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,5,1600,240,240,,no,,,,,0,,yes,no,6120,6400,83.66013072,83.66013072,,yes,no,4800,3400,70.83333333,70.83333333,,yes,no,160,6800,425,425,,YE24,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3.6,Private,Pumping_Station_or_Borehole,no,8000,10,,10,yes,15000,25000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,520,,??????? ?????? ???,fd777225-5a92-4ab2-99da-cea1efa77453,2019-01-24T21:08:46,231
2019-01-26T13:55:00.100+03:00,2019-01-26T14:02:42.335+03:00,2019-01-26,ee.humanitarianresponse.info:N6RFjbs4Hv5tC8ys,2019-01-24,?????,SDF,,YE13,Amanat Al Asimah,YE1303,Az'zal,????? ????? ??????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,yes,yes,,120,NaN,120,,yes,yes,125,150,96,96,,yes,yes,,100,NaN,100,,yes,yes,,650,NaN,650,,YE13,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,ca2ee4e3-5d89-4259-957e-c1a2d50d9eb8,2019-01-26T11:02:41,232
2019-01-26T14:02:43.550+03:00,2019-01-26T14:05:29.262+03:00,2019-01-26,ee.humanitarianresponse.info:N6RFjbs4Hv5tC8ys,2019-01-24,?????,SDF,,YE13,Amanat Al Asimah,YE1303,Az'zal,????? ?????????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,90,NaN,90,,no,,,,,0,,yes,yes,125,120,76.8,76.8,,yes,yes,,85,NaN,85,,yes,yes,,500,NaN,500,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,f55946a7-b992-41da-8605-620ea9d0b31d,2019-01-26T11:05:28,233
2019-01-26T14:05:30.472+03:00,2019-01-26T14:11:00.561+03:00,2019-01-26,ee.humanitarianresponse.info:N6RFjbs4Hv5tC8ys,2019-01-24,?????,SDF,,YE13,Amanat Al Asimah,YE1303,Az'zal,????? ??????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,90,NaN,90,,no,,,,,0,,yes,yes,125,110,70.4,70.4,,yes,yes,,80,NaN,80,,yes,yes,,500,NaN,500,,YE13,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,3361d26e-1064-41e7-8b67-8f300417ec23,2019-01-26T11:10:59,234
2019-01-26T14:11:01.739+03:00,2019-01-26T14:14:30.820+03:00,2019-01-26,ee.humanitarianresponse.info:N6RFjbs4Hv5tC8ys,2019-01-24,?????,SDF,,YE13,Amanat Al Asimah,YE1303,Az'zal,???? ?????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,430,,yes,yes,,430,NaN,430,,YE13,4,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,?????? ????? ?? ????? ????????? ????? ????? ???????,8242dda4-aea2-4e50-b5c8-960a6b6add31,2019-01-26T11:14:30,235
2019-01-26T14:14:32.129+03:00,2019-01-26T14:18:00.964+03:00,2019-01-26,ee.humanitarianresponse.info:N6RFjbs4Hv5tC8ys,2019-01-24,?????,SDF,,YE13,Amanat Al Asimah,YE1303,Az'zal,???? ????? ??????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,yes,yes,,120,NaN,120,,yes,yes,125,140,89.6,89.6,,yes,yes,,90,NaN,90,,yes,yes,,550,NaN,550,,YE13,Other,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,9cbe6180-8b01-409b-9452-84462d98d621,2019-01-26T11:18:23,236
2019-01-26T14:18:28.366+03:00,2019-01-26T14:20:14.484+03:00,2019-01-26,ee.humanitarianresponse.info:N6RFjbs4Hv5tC8ys,2019-01-24,?????,SDF,,YE13,Amanat Al Asimah,YE1303,Az'zal,???? ???,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,430,,yes,yes,,430,NaN,430,,YE18,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,c535ff05-177b-401b-bc47-4ae0e58c29cc,2019-01-26T11:20:13,237
