start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,__version__,_id,_uuid,_submission_time,_validation_status,_index
2018-12-17T12:07:21.591+03:00,2018-12-17T12:08:03.189+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-16,Khaldoon,SCI,,YE24,YE2408,Althakafah Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,480,,The market does not provide fuel.,v2ZtbFxdMLUeS6K3smMjSx,43686653,b5855609-cedb-406e-a320-e2c9b65503c3,2018-12-17T09:01:52,,183
2018-12-17T12:08:04.622+03:00,2018-12-17T12:10:19.103+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-16,Khaldoon,SCI,,YE24,YE2408,Althakafah Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,yes,no,20,160,80,,,yes,yes,70,130,,,,yes,no,110,150,136.3636364,,,yes,yes,,550,NaN,,,YE24,Wholesaler,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,480,,,v2ZtbFxdMLUeS6K3smMjSx,43686915,c10cc891-3934-4220-8dbd-3b56e9ff21a9,2018-12-17T09:04:40,,184
2018-12-17T12:10:52.366+03:00,2018-12-17T12:14:07.312+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Mohammed,SCI,,YE25,YE2515,Alfayoosh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,490,,The market does not sell fuel.,v2ZtbFxdMLUeS6K3smMjSx,43687303,46b17271-2408-4eda-a906-2515b0662419,2018-12-17T09:07:57,,185
2018-12-17T12:14:10.116+03:00,2018-12-17T12:15:56.500+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Mohammed,SCI,,YE25,YE2515,Alfayoosh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,no,20,120,60,,,yes,yes,70,130,,,,yes,no,110,115,104.5454545,,,yes,yes,,700,NaN,,,YE24,Wholesaler,4,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43687430,9e2629d4-12a2-4522-95e6-46c21c06433b,2018-12-17T09:09:47,,186
2018-12-17T12:16:00.162+03:00,2018-12-17T12:17:56.636+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Mohammed,SCI,,YE25,YE2515,Alfayoosh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,200,10,,30,yes,7000,9000,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43687606,a14cbde5-1fbe-4a40-9e69-9900d7c86447,2018-12-17T09:11:47,,187
2018-12-17T12:17:59.533+03:00,2018-12-17T12:19:01.347+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Mohammed,SCI,,YE25,YE2515,Alfayoosh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,490,,The market does not sell fuel.,v2ZtbFxdMLUeS6K3smMjSx,43687720,44a1652c-19cd-459d-8bde-cb12c7a3c935,2018-12-17T09:12:50,,188
2018-12-17T12:19:03.002+03:00,2018-12-17T12:21:00.323+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Mohammed,SCI,,YE25,YE2515,Alfayoosh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,no,20,300,150,,,yes,yes,70,130,,,,yes,no,110,115,104.5454545,,,yes,yes,,600,NaN,,,YE24,Wholesaler,5,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43687852,7f564c63-6b57-4521-87af-4892be1d5696,2018-12-17T09:14:52,,189
2018-12-17T12:21:04.606+03:00,2018-12-17T12:22:55.191+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-16,Mohammed,SCI,,YE25,YE2515,Saber Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,490,,The fuel is not available at Saber fuel stations.,v2ZtbFxdMLUeS6K3smMjSx,43687987,4b1e6d56-a85d-45f9-af7c-613ea492e1c1,2018-12-17T09:16:44,,190
2018-12-17T12:22:56.722+03:00,2018-12-17T12:25:06.342+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-16,Mohammed,SCI,,YE25,YE2515,Saber Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,no,20,300,150,,,yes,yes,70,130,,,,yes,no,110,110,100,,,yes,yes,,600,NaN,,,YE24,Wholesaler,6,Price_inflation No_constraints,1,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43688176,2989be0d-b9d7-4756-a8c0-fad81b968318,2018-12-17T09:18:59,,191
2018-12-17T12:25:11.729+03:00,2018-12-17T12:27:29.584+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-16,Mohammed,SCI,,YE25,YE2515,Saber Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,200,3,,50,yes,6000,8000,Price_inflation Shortage_of_demand Other_see_next_question,1,0,1,0,0,0,0,1,0,0,0,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43688434,1b0faefb-9755-4f54-bbe3-5c7370ba9de7,2018-12-17T09:21:20,,192
2018-12-17T12:27:32.990+03:00,2018-12-17T12:29:37.479+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-16,Mohammed,SCI,,YE25,YE2515,Saber Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,285,NaN,,,yes,yes,,285,NaN,,,YE24,10,Price_inflation Supply_shortage Government_regulations,1,0,0,0,1,1,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43688586,9a8ff4c9-a087-442f-9b29-04c59a50eef2,2018-12-17T09:23:26,,193
2018-12-17T12:29:38.918+03:00,2018-12-17T12:33:00.839+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-16,Mohammed,SCI,,YE25,YE2515,Saber Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,no,20,300,150,,,yes,yes,70,300,,,,yes,no,110,110,100,,,yes,yes,,700,NaN,,,YE25,Wholesaler,5,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43688868,484eef8b-4528-400b-9fd7-8760b4d815c4,2018-12-17T09:26:51,,194
2018-12-17T12:33:03.586+03:00,2018-12-17T12:35:04.827+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Yaseen,SCI,,YE25,YE2508,Almilah Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,320,NaN,,,YE24,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,510,,,v2ZtbFxdMLUeS6K3smMjSx,43688968,a7c78b46-6f0b-4b42-b6f2-cd58616936cd,2018-12-17T09:28:54,,195
2018-12-17T12:35:06.605+03:00,2018-12-17T12:37:17.494+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Yaseen,SCI,,YE25,YE2508,Almilah Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,no,,,,,,,yes,yes,70,120,,,,yes,no,110,70,63.63636364,,,yes,yes,,500,NaN,,,YE24,Vendor,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,510,,,v2ZtbFxdMLUeS6K3smMjSx,43689226,b8bf77e4-44be-41d0-b596-88be5f51ea9e,2018-12-17T09:31:07,,196
2018-12-17T12:40:17.996+03:00,2018-12-17T14:39:01.533+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Jamal,SCI,,YE29,YE2918,Iyal Suryah Market,Urban,yes,Cash Prepaid_cards,1,0,0,1,0,0,0,0,0,,yes,yes,,435,NaN,,,yes,yes,,475,NaN,,,YE18,5,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,500,,,v2ZtbFxdMLUeS6K3smMjSx,43701549,746aa615-8309-4d9d-8c76-256aaaac72d8,2018-12-17T11:32:49,,197
2018-12-17T12:40:17.996+03:00,2018-12-17T14:37:40.164+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Jamal,SCI,,YE29,YE2918,Iyal Suryah Market,Urban,yes,Cash Prepaid_cards,1,0,0,1,0,0,0,0,0,,yes,yes,,435,NaN,,,yes,yes,,475,NaN,,,YE18,5,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,500,,,v2ZtbFxdMLUeS6K3smMjSx,43701590,746aa615-8309-4d9d-8c76-256aaaac72d8,2018-12-17T11:33:00,,198
2018-12-17T14:39:02.229+03:00,2018-12-17T14:42:40.574+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Jamal,SCI,,YE29,YE2918,Iyal Suryah Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,no,20,500,250,,,yes,yes,70,120,,,,yes,no,110,100,90.90909091,,,yes,yes,,550,NaN,,,YE23,Wholesaler,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,500,,,v2ZtbFxdMLUeS6K3smMjSx,43701751,1693465e-95af-4d90-97f1-2b16305f24d5,2018-12-17T11:36:30,,199
2018-12-17T14:42:43.285+03:00,2018-12-17T14:45:25.992+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Jamal,SCI,,YE29,YE2918,Iyal Suryah Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Treatment_Station,Do_not_know,1200,5,,10,yes,6000,9000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,500,,,v2ZtbFxdMLUeS6K3smMjSx,43702092,a0c353a5-e5c2-4701-bc40-fa189b276275,2018-12-17T11:39:27,,200
2018-12-17T14:45:40.307+03:00,2018-12-17T14:47:41.499+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Jamal,SCI,,YE29,YE2918,Iyal Suryah Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,435,NaN,,,yes,yes,,475,NaN,,,YE18,5,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,500,,,v2ZtbFxdMLUeS6K3smMjSx,43702280,6558f58d-c41d-48c5-84ce-ca71f5d9dc64,2018-12-17T11:41:30,,201
2018-12-17T14:47:43.109+03:00,2018-12-17T14:49:57.680+03:00,2018-12-17,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2018-12-15,Jamal,SCI,,YE29,YE2918,Iyal Suryah Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,110,NaN,,,yes,no,20,500,250,,,yes,yes,70,120,,,,yes,no,110,100,90.90909091,,,yes,yes,,600,NaN,,,YE23,Wholesaler,2,Liquidity_shortage Transportation_issues,0,1,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,500,,,v2ZtbFxdMLUeS6K3smMjSx,43702716,11d51c91-76f8-4305-bccf-a6086613723a,2018-12-17T11:43:47,,202
2018-12-17T18:58:54.258+03:00,2018-12-17T19:06:53.240+03:00,2018-12-17,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,2018-12-17,???????,YSD,,YE23,YE2303,????,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,no,,,,,,,yes,yes,75,150,,,,yes,yes,,120,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1600,8,,10,yes,12000,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,,,??? ??????? ??????? ?????? ????? ???? ????? ?????? ?????? ????? ??????,v2ZtbFxdMLUeS6K3smMjSx,43731029,5fe24f64-555b-4d3b-9624-eb7ccb7228f9,2018-12-17T16:07:13,,203
2018-12-13T13:28:41.131+03,2018-12-17T16:24:42.674+03,2018-12-13,356304070906181,2018-12-13,Mohammed,TYF,,YE15,YE1513,Dimnat Khadir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,,,,yes,yes,,425,,,,YE15,3,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,,,,yes,yes,,100,,,,yes,yes,75,150,,,,yes,no,110,100,90.90909091,,,yes,yes,,600,,,,YE15,Wholesaler,5,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,2000,3,,5,yes,2500,,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,507,,,v2ZtbFxdMLUeS6K3smMjSx,43715013,031defec-ac1d-400e-984c-e4d705622b1f,2018-12-17T13:26:47,,204
2018-12-13T14:08:02.975+03,2018-12-17T15:29:53.609+03,2018-12-13,356304070906181,2018-12-13,Mohammed,TYF,,YE15,YE1513,Dimnat Khadir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,,,,yes,yes,,425,,,,YE24,7,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,,,,yes,yes,,100,,,,yes,yes,75,280,,,,yes,no,110,100,90.90909091,,,yes,yes,,500,,,,YE15,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,,no,2200,5,,10,yes,5000,8000,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage Transportation_issues,1,1,0,1,1,0,1,0,0,0,0,yes,510,,,v2ZtbFxdMLUeS6K3smMjSx,43715016,e4ec2ec1-ce1e-465e-b417-42c3bcb76846,2018-12-17T13:26:47,,205
2018-12-14T14:04:58.474+03,2018-12-17T15:35:57.483+03,2018-12-14,356304070906181,2018-12-14,Mohammed,TYF,,YE15,YE1513,Dimnat Khadir,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,,,,yes,yes,,100,,,,yes,yes,75,140,,,,yes,no,110,80,72.72727273,,,yes,yes,,500,,,,YE15,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3.5,Private,Pumping_Station_or_Borehole,no,2000,5,,5,yes,3000,,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,510,,,v2ZtbFxdMLUeS6K3smMjSx,43715020,89d97c37-5cbe-4efc-bfc6-6624500b064a,2018-12-17T13:26:49,,206
2018-12-14T14:15:35.032+03,2018-12-17T15:47:02.123+03,2018-12-14,356304070906181,2018-12-14,Mohammed,TYF,,YE15,YE1513,Dimnat Khadir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,,,,yes,yes,,425,,,,YE24,5,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage Transportation_issues,1,1,0,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,,,,yes,yes,,100,,,,yes,yes,60,150,,,,yes,no,110,120,109.0909091,,,yes,yes,,600,,,,YE15,Wholesaler,2,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3.5,Private,Pumping_Station_or_Borehole,no,2150,5,,5,yes,3000,,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,500,,,v2ZtbFxdMLUeS6K3smMjSx,43715022,67dabbc8-58c5-4547-95f9-b562f5faab84,2018-12-17T13:26:50,,207
2018-12-14T14:32:16.731+03,2018-12-17T15:51:54.329+03,2018-12-14,356304070906181,2018-12-14,Mohammed,TYF,,YE15,YE1513,Dimnat Khadir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,,,,yes,yes,,425,,,,YE15,3,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,,,,yes,yes,,100,,,,yes,yes,85,230,,,,yes,no,110,80,72.72727273,,,yes,yes,,450,,,,YE15,Wholesaler,3,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,2250,5,,10,yes,3000,5000,Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage,1,0,1,1,1,0,0,0,0,0,0,yes,500,,,v2ZtbFxdMLUeS6K3smMjSx,43715026,f888966f-3b07-43e3-b4d0-828f35720f0a,2018-12-17T13:26:50,,208
2018-12-14T14:44:29.871+03,2018-12-17T15:56:47.277+03,2018-12-14,356304070906181,2018-12-14,Mohammed,TYF,,YE15,YE1513,Dimnat Khadir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,,,,yes,yes,,425,,,,YE15,5,Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage,1,0,1,1,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,,,,yes,yes,,100,,,,yes,yes,75,380,,,,yes,no,110,60,54.54545455,,,yes,yes,,500,,,,YE15,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6.5,Private,Pumping_Station_or_Borehole,no,2200,4,,,yes,4000,6000,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage Transportation_issues,1,1,0,1,1,0,1,0,0,0,0,yes,505,,,v2ZtbFxdMLUeS6K3smMjSx,43715028,47039ad6-ffb4-44e0-855e-4bf5dca65541,2018-12-17T13:26:51,,209
