date_survey,enumerator_id,select_one_organisation_name,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,_uuid
11/21/2018,Abdulaziz,SCI,YE18,YE1822,Az Zaydiah,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,NaN,170,yes,no,20,250,125,125,yes,yes,70,140,160,160,yes,no,110,140,127.2727273,127.2727273,yes,yes,,400,NaN,400,YE18,Wholesaler,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,560,868666c3-50b7-43c3-8a16-0230780a6b77
11/21/2018,Abdulaziz,SCI,YE18,YE1822,Az Zaydiyah Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,180,NaN,180,yes,no,20,240,120,120,yes,yes,70,150,171.4285714,171.4285714,yes,no,110,140,127.2727273,127.2727273,yes,yes,,500,NaN,500,YE18,Wholesaler,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,560,baf64881-a7a9-4c03-8872-465517e499b1
11/21/2018,Mohammed,SCI,YE24,YE2404,Banafe'e Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,390,NaN,390,yes,yes,,460,NaN,460,YE24,21,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,fb7ac5b5-954c-47f9-9592-04d9df600754
11/22/2018,Mohammed,SCI,YE24,YE2404,Banafe'e Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,2,Private,Treatment_Station,yes,1000,20,,1,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,81a1761d-a24d-4154-8668-ed0c4c246f32
11/22/2018,Mohammed,SCI,YE24,YE2404,Banafe'e Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,5b547d25-081d-4e1b-bca7-8bc9413188a3
11/21/2018,Mohammed,SCI,YE24,YE2404,Banafe'e Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,no,20,300,150,150,yes,yes,70,150,171.4285714,171.4285714,yes,no,110,200,181.8181818,181.8181818,yes,yes,,600,NaN,600,YE24,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,6c8d652a-1d4b-4c51-817d-4319bb2329f9
11/22/2018,Mohammed,SCI,YE24,YE2404,Banafe'e Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,no,20,300,150,150,yes,yes,70,150,171.4285714,171.4285714,yes,no,110,200,181.8181818,181.8181818,yes,yes,,600,NaN,600,YE24,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,db2dcefb-9eaf-408e-ba03-87bfb3f5dd5b
11/22/2018,Khaldoon,SCI,YE24,YE2408,Alareesh Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,390,NaN,390,no,,,,,,YE24,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,db7567c6-9237-4a5d-9d82-555fc1df4373
11/21/2018,Khaldoon,SCI,YE24,YE2408,Althakafah Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,390,NaN,390,no,,,,,,YE24,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,88126e41-11e5-413d-a78b-8ea54dc6ce07
11/22/2018,Khaldoon,SCI,YE24,YE2408,Alareesh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,34efda97-6c6f-4110-914e-38284c76689e
11/22/2018,Khaldoon,SCI,YE24,YE2408,Alareesh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,738d356d-91df-4c85-a399-96787484deb0
11/22/2018,Khaldoon,SCI,YE24,YE2408,Alareesh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,no,20,250,125,125,yes,yes,70,150,171.4285714,171.4285714,yes,no,110,180,163.6363636,163.6363636,yes,yes,,650,NaN,650,YE24,Wholesaler,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,949fa8ae-329c-4645-a3f5-c6e4fe2ccd86
11/22/2018,Khaldoon,SCI,YE24,YE2408,Alareesh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,no,20,100,50,50,yes,yes,70,150,171.4285714,171.4285714,yes,no,110,200,181.8181818,181.8181818,yes,yes,,650,NaN,650,YE24,Wholesaler,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,b9633586-5127-4543-9497-d71df59ace44
11/21/2018,Khaldoon,SCI,YE24,YE2408,Althakafah Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,b52f0242-5046-428f-a4f4-80dd291f0355
11/21/2018,Khaldoon,SCI,YE24,YE2408,Althakafah Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,no,20,80,40,40,yes,yes,70,150,171.4285714,171.4285714,yes,no,110,150,136.3636364,136.3636364,yes,yes,,600,NaN,600,YE24,Wholesaler,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,80e64161-b9b8-4249-9d85-c0e320cecf0a
11/21/2018,Khaldoon,SCI,YE24,YE2408,Althakafah Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,no,20,60,30,30,yes,yes,70,150,171.4285714,171.4285714,yes,no,110,120,109.0909091,109.0909091,yes,yes,,600,NaN,600,YE24,Wholesaler,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,01d38c99-39e0-4714-b5f2-9e409e0f5f0f
11/21/2018,Khaldoon,SCI,YE24,YE2408,Althakafah Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Public,Pumping_Station_or_Borehole,yes,5000,15,,10,yes,25000,28000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,706a38ce-ebee-4cbd-9f7f-2a67bb01cd2b
11/20/2018,Yaseen,SCI,YE25,YE2508,Almilah Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,450,NaN,450,yes,yes,,390,NaN,390,YE24,2,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,57d4e95e-a788-4f05-b3b5-c74736436e94
11/20/2018,Yaseen,SCI,YE25,YE2508,Almilah Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,no,,,,,,yes,yes,70,150,171.4285714,171.4285714,yes,no,110,70,63.63636364,63.63636364,yes,yes,,500,NaN,500,YE25,Vendor,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,2fab4621-8451-473a-8620-aa26a9de6751
11/20/2018,Yaseen,SCI,YE25,YE2508,Almilah Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,2,Private,Pumping_Station_or_Borehole,no,1500,5,,10,yes,6000,11000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,545,e7d8e27b-b4be-45b4-be9f-277b109fe99b
11/21/2018,Mohammed,SCI,YE25,YE2515,Alfayoosh Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,440,NaN,440,yes,yes,,440,NaN,440,YE24,6,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,540,008004b5-9740-4e69-a227-1a96cc8cebea
11/22/2018,Mohammed,SCI,YE25,YE2515,Alfayoosh Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,440,NaN,440,yes,yes,,440,NaN,440,YE24,5,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,540,6e34c144-a8b7-4eb4-a49e-8a711e51d710
11/20/2018,Mohammed,SCI,YE25,YE2515,Saber Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,440,NaN,440,yes,yes,,440,NaN,440,YE24,7,Price_inflation Supply_shortage Other_see_next_question,1,0,0,0,1,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,540,d4c0f57d-c4ec-454c-952e-a806d4ebceb0
11/21/2018,Mohammed,SCI,YE25,YE2515,Alfayoosh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,2000,2,,20,yes,8000,10000,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,yes,540,0206de22-e0fe-4a20-af56-152175cdfaa3
11/21/2018,Mohammed,SCI,YE25,YE2515,Alfayoosh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,no,20,200,100,100,yes,yes,70,150,171.4285714,171.4285714,yes,no,110,130,118.1818182,118.1818182,yes,yes,,400,NaN,400,YE24,Wholesaler,2,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,540,82311788-cc9d-4768-b68d-cbe098fb58da
11/22/2018,Mohammed,SCI,YE25,YE2515,Alfayoosh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,no,20,100,50,50,yes,yes,70,150,171.4285714,171.4285714,yes,no,110,130,118.1818182,118.1818182,yes,yes,,400,NaN,400,YE25,Wholesaler,2,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,540,ef6e48af-78db-44b7-8e68-c52935706fb2
11/20/2018,Mohammed,SCI,YE25,YE2515,Saber Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,2000,1,,20,yes,8000,10000,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,yes,540,def8a2e8-2fcf-4a86-aca2-a48c91ab532c
11/20/2018,Mohammed,SCI,YE25,YE2515,Saber Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,no,20,100,50,50,yes,yes,70,150,171.4285714,171.4285714,yes,no,110,130,118.1818182,118.1818182,yes,yes,,300,NaN,300,YE24,Wholesaler,2,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,540,2effad8d-fe61-4166-b587-46b26405efa2
11/25/2018,Jamal Abdusalam,SCI,YE29,YE2915,Al Dabr market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,500,NaN,500,yes,yes,,530,NaN,530,YE29,7,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,540,a74e86e4-843f-4c1a-8415-21b2240ec2db
11/25/2018,Jamal Abdusalam,SCI,YE29,YE2915,Amran Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,500,NaN,500,yes,yes,,530,NaN,530,YE18,4,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,542,b5173557-5239-4030-b84d-daa02e1b211b
11/25/2018,Jamal Abdusalam,SCI,YE29,YE2915,Amran Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,500,NaN,500,yes,yes,,530,NaN,530,YE18,4,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,f29f53f5-d351-4af1-87ae-a4824217e214
11/25/2018,Jamal Abdusalam,SCI,YE29,YE2915,Beer Aidh Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,500,NaN,500,yes,yes,,530,NaN,530,YE18,5,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,540,9b2a0dbf-8730-46f6-9f51-fbba4c6c1cdb
11/25/2018,Jamal abduSalam,SCI,YE29,YE2915,AlDabr market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,130,yes,no,20,600,300,300,yes,yes,70,120,137.1428571,137.1428571,yes,no,110,129,117.2727273,117.2727273,yes,yes,,650,NaN,650,YE23,Wholesaler,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,540,248630ce-ec75-4a9b-a5d0-234a757ba61a
11/25/2018,Jamal Abdusalam,SCI,YE29,YE2915,Amran Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,120,yes,no,20,600,300,300,yes,yes,70,120,137.1428571,137.1428571,yes,no,110,120,109.0909091,109.0909091,yes,yes,,600,NaN,600,YE23,Wholesaler,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,07a950d8-8874-4078-be41-8b16e0abf6e3
11/25/2018,Jamal Abdusalam,SCI,YE29,YE2915,Amran Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,130,yes,no,20,600,300,300,yes,yes,70,120,137.1428571,137.1428571,yes,no,110,120,109.0909091,109.0909091,yes,yes,,650,NaN,650,,Wholesaler,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,542,da60e0d2-9697-4424-af47-b36eac62d119
11/25/2018,Jamal Abdusalam,SCI,YE29,YE2915,Beer Aidh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,1600,5,,10,yes,8000,10000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,450,88121c9c-60b2-4198-9d37-03eea85983be
11/25/2018,Jamal Abdusalam,SCI,YE29,YE2915,Beer Aidh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,130,yes,no,20,600,300,300,yes,yes,70,150,171.4285714,171.4285714,yes,no,110,120,109.0909091,109.0909091,yes,yes,,650,NaN,650,YE23,Wholesaler,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,540,d1d6e145-c22d-4946-bbbc-f5db73ca2a6f
11/25/2018,Jamal Abduslam,SCI,YE29,YE2915,Amran Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,2,Private,Pumping_Station_or_Borehole,Do_not_know,2000,5,,10,yes,4000,6000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,540,a1c393bd-1095-45e9-a412-845ff3684bc6
11/27/2018,Shaima,SDF,YE13,YE1301,Abu Ammar,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,120,no,,,,,,yes,yes,125,130,83.2,83.2,yes,yes,,130,NaN,130,yes,yes,,500,NaN,500,YE13,Wholesaler,2,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,e3e00fc8-abe3-41cf-908e-af66f2b884b6
11/27/2018,Shaima,SDF,YE13,YE1301,Abu Mazen,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,130,yes,yes,,120,NaN,120,yes,yes,125,130,83.2,83.2,yes,yes,,120,NaN,120,yes,yes,,500,NaN,500,YE13,Wholesaler,1,Liquidity_shortage Government_regulations Transportation_issues,0,1,0,0,0,1,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,450,d30a614a-e4f1-461b-998f-459c829ae7f4
11/27/2018,Shaima,SDF,YE13,YE1301,Al Tamween,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,130,yes,yes,,120,NaN,120,yes,yes,125,120,76.8,76.8,yes,yes,,140,NaN,140,yes,yes,,550,NaN,550,YE13,Wholesaler,1,Government_regulations,0,0,0,0,0,1,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,b53c1bff-9d5a-440b-bd15-e42c96a364e7
11/27/2018,Shaima,SDF,YE13,YE1301,Al Arousi,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,130,yes,yes,,110,NaN,110,yes,yes,125,130,83.2,83.2,yes,yes,,120,NaN,120,yes,yes,,500,NaN,500,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,a0bdb9c1-48a3-43ff-97bc-3d621794b39e
11/27/2018,Shaima,SDF,YE13,YE1301,Al Qasmi,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,120,yes,yes,,120,NaN,120,yes,yes,125,120,76.8,76.8,yes,yes,,130,NaN,130,yes,yes,,450,NaN,450,YE13,Wholesaler,1,Insecurity_and_instability Government_regulations Transportation_issues,0,0,0,1,0,1,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,f84dcedf-8a27-4559-8cb9-a93a391f1208
11/27/2018,Raya,SDF,YE13,YE1302,Al Mansour Petrol Station,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,500,NaN,500,yes,yes,,530,NaN,530,YE13,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,530,db682161-7040-4619-9be9-6e1a43ae422d
