Index_ID,date_ID,governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel.Cash,cash_feasibility_fuel.Mobile_money,cash_feasibility_fuel.Credit_debit_Card,cash_feasibility_fuel.Prepaid_cards,cash_feasibility_fuel.Credit,cash_feasibility_fuel.Vouchers,cash_feasibility_fuel.Bartering,cash_feasibility_fuel.Other,cash_feasibility_fuel.Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple.Price_inflation,fuel_constraints_multiple.Liquidity_shortage,fuel_constraints_multiple.Shortage_of_demand,fuel_constraints_multiple.Insecurity_and_instability,fuel_constraints_multiple.Supply_shortage,fuel_constraints_multiple.Government_regulations,fuel_constraints_multiple.Transportation_issues,fuel_constraints_multiple.Other_see_next_question,fuel_constraints_multiple.Do_not_know,fuel_constraints_multiple.No_constraints,fuel_constraints_multiple.Vendor_did_not_answer,wash_prices,cash_feasibility_wash,cash_feasibility_wash.Cash,cash_feasibility_wash.Mobile_money,cash_feasibility_wash.Credit_debit_Card,cash_feasibility_wash.Prepaid_cards,cash_feasibility_wash.Credit,cash_feasibility_wash.Vouchers,cash_feasibility_wash.Bartering,cash_feasibility_wash.Other,cash_feasibility_wash.Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple.Price_inflation,wash_constraints_multiple.Liquidity_shortage,wash_constraints_multiple.Shortage_of_demand,wash_constraints_multiple.Insecurity_and_instability,wash_constraints_multiple.Supply_shortage,wash_constraints_multiple.Government_regulations,wash_constraints_multiple.Transportation_issues,wash_constraints_multiple.Other_see_next_question,wash_constraints_multiple.Do_not_know,wash_constraints_multiple.No_constraints,wash_constraints_multiple.Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking.Cash,cash_feasibility_water_trucking.Mobile_money,cash_feasibility_water_trucking.Credit_debit_Card,cash_feasibility_water_trucking.Prepaid_cards,cash_feasibility_water_trucking.Credit,cash_feasibility_water_trucking.Vouchers,cash_feasibility_water_trucking.Bartering,cash_feasibility_water_trucking.Other,cash_feasibility_water_trucking.Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple.Price_inflation,constraints_multiple.Liquidity_shortage,constraints_multiple.Shortage_of_demand,constraints_multiple.Insecurity_and_instability,constraints_multiple.Supply_shortage,constraints_multiple.Government_regulations,constraints_multiple.Transportation_issues,constraints_multiple.Other_see_next_question,constraints_multiple.Do_not_know,constraints_multiple.No_constraints,constraints_multiple.Vendor_did_not_answer,exchange_rate,uuid
839,Nov-18,YE15,Taizz,YE1506,Dhubab,Al Mukha/Old Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,375,NA,375,yes,yes,NA,415,NA,415,YE24,3,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,140,NA,140,yes,yes,NA,140,NA,140,yes,yes,100,150,120,120,yes,yes,NA,135,NA,135,yes,yes,NA,650,NA,650,YE15,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,745c7cf5-febc-43e1-9bad-ba6e91af20cd
840,Nov-18,YE15,Taizz,YE1509,Jabal Habashy,Mafraq Al Bereen (Yafres Station),Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,420,NA,420,yes,yes,NA,420,NA,420,YE25,1,Insecurity_and_instability Supply_shortage Transportation_issues,0,0,0,1,1,0,1,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,1500,1,NA,15,yes,8000,15000,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,NA,63b6238e-7d7f-46b6-ba0c-d8ee29b42402
841,Nov-18,YE15,Taizz,YE1509,Jabal Habashy,Mafraq Jabal Habshi,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,425,NA,425,yes,yes,NA,400,NA,400,YE25,1,Insecurity_and_instability,0,0,0,1,0,0,0,0,0,0,0,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,no,NA,NA,NA,NA,NA,yes,yes,85,150,141.1764706,141.1764706,yes,yes,NA,100,NA,100,no,NA,NA,NA,NA,NA,YE24,Wholesaler,2,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52173175-3035-4b20-af38-501ee712b81f
842,Nov-18,YE15,Taizz,YE1509,Jabal Habashy,Mafrq Jabal Habshi Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,425,NA,425,yes,yes,NA,400,NA,400,YE25,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,yes,NA,100,NA,100,yes,yes,85,120,112.9411765,112.9411765,yes,yes,NA,100,NA,100,no,NA,NA,NA,NA,NA,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,600,1,NA,5,yes,12000,30000,Other_see_next_question,0,0,0,0,0,0,0,1,0,0,0,NA,a38fe59b-10b2-49a9-a778-9bd5820f58d8
843,Nov-18,YE15,Taizz,YE1509,Jabal Habashy,Mafraq Jabal Habshi,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,420,NA,420,yes,yes,NA,400,NA,400,YE25,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,yes,NA,100,NA,100,yes,yes,85,300,282.3529412,282.3529412,yes,yes,NA,100,NA,100,no,NA,NA,NA,NA,NA,YE15,Wholesaler,1,Insecurity_and_instability,0,0,0,1,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545,b3f9fc20-141e-40f8-824e-82bb367e64be
844,Nov-18,YE15,Taizz,YE1509,Jabal Habashy,Mafrq Jabal Habshi Market,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,NA,yes,yes,NA,425,NA,425,yes,yes,NA,400,NA,400,YE25,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,no,NA,NA,NA,NA,NA,yes,yes,85,100,94.11764706,94.11764706,yes,no,110,100,90.90909091,90.90909091,no,NA,NA,NA,NA,NA,YE15,Wholesaler,2,Liquidity_shortage Shortage_of_demand,0,1,1,0,0,0,0,0,0,0,0,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,600,1,NA,14,yes,40000,15000,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,510,566cd4a2-f310-48ed-99c8-f46290cde56b
845,Nov-18,YE15,Taizz,YE1509,Jabal Habashy,Al Bereen,Urban,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,NA,yes,yes,NA,425,NA,425,yes,yes,NA,425,NA,425,YE25,1,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,yes,NA,100,NA,100,yes,yes,85,130,122.3529412,122.3529412,yes,no,2500,2300,92,92,yes,yes,NA,500,NA,500,YE24,Wholesaler,2,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,07b79ee6-62f5-4bf1-86f3-006da550afd0
846,Nov-18,YE15,Taizz,YE1509,Jabal Habashy,Mafrq Jabal Habshi Market,Urban,yes,Cash Mobile_money Credit,1,1,0,0,1,0,0,0,0,NA,yes,yes,NA,410,NA,410,yes,yes,NA,400,NA,400,YE25,1,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations Transportation_issues,1,0,0,1,1,1,1,0,0,0,0,yes,Cash Mobile_money Credit_debit_Card,1,1,1,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,no,NA,NA,NA,NA,NA,yes,no,6120,8500,111.1111111,111.1111111,yes,yes,NA,100,NA,100,no,NA,NA,NA,NA,NA,YE15,Wholesaler,1,Shortage_of_demand Insecurity_and_instability Other_see_next_question,0,0,1,1,0,0,0,1,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5.2,Private,Pumping_Station_or_Borehole,no,575,1,NA,8,yes,20000,30000,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,540,4af303ef-d242-4628-b3e8-d45b635ceef4
847,Nov-18,YE15,Taizz,YE1509,Jabal Habashy,Al Bereen,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,130,NA,130,yes,yes,NA,100,NA,100,yes,yes,85,120,112.9411765,112.9411765,yes,yes,NA,90,NA,90,yes,yes,NA,550,NA,NA,YE15,Wholesaler,1,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,062f3796-86ff-4bb4-bbbe-8bf9e86a4bfc
848,Nov-18,YE15,Taizz,YE1509,Jabal Habashy,Al Bereen,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,120,no,NA,NA,NA,NA,NA,yes,yes,85,130,122.3529412,122.3529412,yes,yes,NA,100,NA,100,yes,yes,NA,550,NA,550,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368e9c4c-0632-46fd-b5d6-fb15b1928d02
849,Nov-18,YE15,Taizz,YE1509,Jabal Habashy,Al Bereen,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,90,NA,90,no,NA,NA,NA,NA,NA,yes,yes,85,116,109.1764706,109.1764706,yes,no,5280,4600,87.12121212,87.12121212,yes,yes,NA,460,NA,460,YE24,Wholesaler,2,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ffa70df3-088c-4d3e-a43c-d3feaeb63638
850,Nov-18,YE15,Taizz,YE1509,Jabal Habashy,Al Bereen,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,no,NA,NA,NA,NA,NA,yes,yes,85,130,122.3529412,122.3529412,yes,yes,NA,100,NA,100,yes,yes,NA,600,NA,600,YE15,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,NA,3.6,Private,Pumping_Station_or_Borehole,no,555,2,NA,10,yes,25000,12000,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,530,4fbb0c0c-b484-420c-9635-82197d6df03e
851,Nov-18,YE15,Taizz,YE1509,Jabal Habashy,Al Bereen Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,yes,NA,100,NA,100,yes,yes,85,120,112.9411765,112.9411765,yes,yes,NA,100,NA,100,yes,yes,NA,450,NA,450,YE24,Wholesaler,3,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,7.5,Private,Pumping_Station_or_Borehole,no,666,1,NA,10,yes,15000,25000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,NA,208fefcf-8079-4295-a3f0-f8f8cf911780
852,Nov-18,YE15,Taizz,YE1509,Jabal Habashy,Mafraq Jabal Habshi,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,no,NA,200,NA,200,no,NA,NA,NA,NA,NA,yes,yes,85,150,141.1764706,141.1764706,yes,yes,NA,100,NA,100,no,NA,NA,NA,NA,NA,YE15,Wholesaler,1,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2abea617-e2a2-4036-8745-b3e498da96db
853,Nov-18,YE15,Taizz,YE1513,Dimnat Khadir,Khadir,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,475,NA,475,yes,yes,NA,425,NA,425,YE24,12,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,no,NA,NA,NA,NA,NA,yes,yes,80,150,150,150,yes,yes,NA,350,NA,350,yes,yes,NA,500,NA,500,YE24,Vendor,16,Do_not_know,0,0,0,0,0,0,0,0,1,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,18,Private,Water_Spring,Do_not_know,833,3,NA,3,yes,25000,50000,Supply_shortage Transportation_issues,0,0,0,0,1,0,1,0,0,0,0,530,c7fc03c9-ab51-45ac-bbec-2bc38b038a39
854,Nov-18,YE15,Taizz,YE1513,Dimnat Khadir,Mahfel,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,470,NA,470,yes,yes,NA,425,NA,425,YE24,20,Do_not_know,0,0,0,0,0,0,0,0,1,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,200,NA,200,no,NA,NA,NA,NA,NA,yes,yes,80,310,310,310,no,NA,NA,NA,NA,NA,yes,yes,NA,600,NA,600,YE24,Wholesaler,18,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,18,Public,Water_Spring,no,890,6,NA,5,yes,16000,NA,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,NA,b8685159-108f-4081-a2cc-5f85b2584131
855,Nov-18,YE15,Taizz,YE1513,Dimnat Khadir,Saleh,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,475,NA,475,yes,yes,NA,425,NA,425,YE24,10,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,200,NA,200,no,NA,NA,NA,NA,NA,yes,yes,80,290,290,290,yes,yes,NA,300,NA,300,no,NA,NA,NA,NA,NA,YE24,Wholesaler,15,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,28,Private,Pumping_Station_or_Borehole,no,700,5,NA,5,no,NA,NA,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,580,7a1ca2bc-fe63-4f82-981c-6979edbd214b
856,Nov-18,YE15,Taizz,YE1513,Dimnat Khadir,Ar Raheda,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,475,NA,475,yes,yes,NA,475,NA,475,YE24,7,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,15,1750,87.5,87.5,no,NA,NA,NA,NA,NA,yes,yes,75,225,240,240,yes,no,4800,3600,75,75,yes,no,160,8000,500,500,YE15,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3.5,Private,Pumping_Station_or_Borehole,no,2000,3,NA,5,yes,2000,4000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,530,59b35f5a-b580-4c6c-8ff8-eaba66c25b8d
857,Nov-18,YE15,Taizz,YE1513,Dimnat Khadir,Ar Raheda,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,475,NA,475,yes,yes,NA,475,NA,475,YE24,2,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,no,15,1700,85,85,no,NA,NA,NA,NA,NA,yes,no,600,1000,133.3333333,133.3333333,yes,no,4800,5200,108.3333333,108.3333333,yes,no,144,8000,555.5555556,555.5555556,YE15,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6.5,Private,Pumping_Station_or_Borehole,no,2000,7,NA,8,yes,0,14000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,520,c49f73de-4ba6-4e66-8c48-bb4fd14c3d8d
858,Nov-18,YE15,Taizz,YE1513,Dimnat Khadir,Ar Raheda,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,475,NA,475,yes,yes,NA,475,NA,475,Vendor_did_not_answer,10,Price_inflation Liquidity_shortage Insecurity_and_instability Government_regulations Transportation_issues Other_see_next_question,1,1,0,1,0,1,1,1,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,100,yes,yes,NA,100,NA,100,yes,yes,75,150,160,160,yes,no,110,100,90.90909091,90.90909091,yes,yes,NA,600,NA,600,YE15,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3.5,Private,Treatment_Station,yes,6000,5,NA,20,yes,14000,24000,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations Transportation_issues,1,0,0,1,1,1,1,0,0,0,0,535,692ebf15-c9c3-46da-a056-3faa7a4b2a60
859,Nov-18,YE15,Taizz,YE1513,Dimnat Khadir,Ar Raheda,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,475,NA,475,yes,yes,NA,475,NA,475,YE24,7,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,yes,NA,100,NA,100,yes,yes,75,400,426.6666667,426.6666667,yes,yes,NA,80,NA,80,yes,yes,NA,600,NA,600,YE15,Wholesaler,1,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,4,Private,Pumping_Station_or_Borehole,no,1750,2,NA,30,yes,12000,15000,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,530,917d0f62-9101-4de7-ad28-5190598eed9a
860,Nov-18,YE15,Taizz,YE1513,Dimnat Khadir,Dimnat khadir market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,475,NA,475,yes,yes,NA,475,NA,475,YE15,1,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,170,NA,170,yes,yes,NA,100,NA,100,yes,yes,75,150,160,160,yes,no,110,100,90.90909091,90.90909091,yes,yes,NA,600,NA,600,YE15,Wholesaler,7,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6,Private,Pumping_Station_or_Borehole,no,2166,3,NA,5,yes,1000,2000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,530,48fe4378-dcef-42ec-9985-3bb8c45e6680
861,Nov-18,YE15,Taizz,YE1513,Dimnat Khadir,Dimnat Khadir market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,475,NA,475,yes,yes,NA,475,NA,475,YE15,2,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,no,15,2350,117.5,117.5,no,NA,NA,NA,NA,NA,yes,no,600,1200,160,160,yes,no,4800,3300,68.75,68.75,yes,no,160,7300,456.25,456.25,YE15,Wholesaler,14,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3.5,Private,Pumping_Station_or_Borehole,no,2285,15,NA,15,yes,10500,11000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,537,a3a2e80d-48aa-42fa-b478-c2e2f7c49848
862,Nov-18,YE15,Taizz,YE1513,Dimnat Khadir,Dimnat Khadir Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,475,NA,475,yes,yes,NA,475,NA,475,YE15,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,no,15,2250,112.5,112.5,no,NA,NA,NA,NA,NA,yes,no,5400,10000,148.1481481,148.1481481,yes,no,2000,3700,185,185,yes,no,160,7500,468.75,468.75,YE15,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6.5,Private,Pumping_Station_or_Borehole,no,1538,5,NA,5,yes,12000,13000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,540,b375cd04-0b1a-4cf5-9d53-a8184d2a474f
863,Nov-18,YE15,Taizz,YE1513,Dimnat Khadir,Dimnat Khadir market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,no,15,1700,85,85,no,NA,NA,NA,NA,NA,yes,no,5400,8000,118.5185185,118.5185185,yes,no,4800,3600,75,75,yes,no,160,8000,500,500,YE15,Wholesaler,4,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,6.5,Private,Treatment_Station,yes,5000,5,NA,5,yes,9750,13000,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,530,2cd78742-7207-410c-b6c8-bb4904212c9a
864,Nov-18,YE15,Taizz,YE1513,Dimnat Khadir,Ar Raheda,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,150,yes,yes,NA,100,NA,100,yes,yes,75,150,160,160,yes,no,110,80,72.72727273,72.72727273,yes,yes,NA,500,NA,500,YE15,Wholesaler,4,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,e8e045cb-316a-4113-b649-412f919a8052
